base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_0db,STFT,1,PROMEDIO_MACRO,195,795,5,5,0.9899999999999999,0.975,0.99375,0.9758420441347271,0.984375,200
SNR_0db,STFT,2,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.97,0.9925,0.9703287298922728,0.98125,200
SNR_0db,STFT,3,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9549749843652282,0.971875,200
SNR_0db,STFT,4,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9610550767161806,0.975,200
SNR_0db,STFT,5,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.9912500000000002,0.9652005247640677,0.978125,200
