clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,40,158,2,0,0.99,1.0,0.9875,0.9523809523809523,0.99375,40
MR,37,159,1,3,0.98,0.925,0.99375,0.9736842105263158,0.9593750000000001,40
MS,39,158,2,1,0.985,0.975,0.9875,0.9512195121951219,0.98125,40
MVP,38,159,1,2,0.985,0.95,0.99375,0.9743589743589743,0.971875,40
PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.97,0.9925,0.9703287298922728,0.98125,200
