,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,22,4,9,5
real_MR,0,8,28,4,0
real_MS,1,3,1,27,8
real_MVP,10,7,3,1,19
