,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,94.5,4.0,1.0,0.5
MR,1.0,2.5,93.5,2.0,1.0
MS,0.0,1.5,1.0,93.5,4.0
MVP,4.0,1.5,3.5000000000000004,3.0,88.0
