indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,10-6,2,0.15196211106466492,126x6,6x212,10,0.06681057313835524,0.3928881729364507,0.009303899998485576,6,0.2377206936074101,0.29538783865305207,0.0033640999972703867
1,N,New_N_002.wav,10-6,2,0.13106929320041957,126x6,6x212,10,0.06115734382872279,0.37122555396080664,0.013348000000405591,6,0.23374967757842607,0.22429855108760974,0.0037566999963019043
2,N,New_N_003.wav,10-6,2,0.14583349854900302,126x6,6x212,10,0.0646034317495872,0.36246256560368695,0.011305200001515914,6,0.20786186959769865,0.26460547933090417,0.005408199998782948
3,N,New_N_004.wav,10-6,2,0.17542758013118698,126x6,6x212,10,0.0668861645952475,0.3448538935174147,0.01000699999713106,6,0.32894129729459526,0.20953327901161936,0.005623999997624196
4,N,New_N_005.wav,10-6,2,0.14998884586027517,126x6,6x212,10,0.06681615204490755,0.34331445825852,0.013447900004393887,6,0.2944760544558253,0.23984667386302097,0.005740599997807294
5,N,New_N_006.wav,10-6,2,0.14352657346995285,126x6,6x212,10,0.07019098790419794,0.3395757793991208,0.01359970000339672,6,0.3014392738523634,0.18921798850365126,0.003750799995032139
6,N,New_N_007.wav,10-6,2,0.15201571711070141,126x6,6x212,10,0.06182090427054762,0.3667521317253434,0.01076409999950556,6,0.335894798352956,0.2313368671354111,0.005307499995979015
7,N,New_N_008.wav,10-6,2,0.15421951371788464,126x6,6x212,10,0.05669710467968685,0.34490414397973523,0.013419100003375206,6,0.30430858705784464,0.2143518598253607,0.003854700000374578
8,N,New_N_009.wav,10-6,2,0.14774370047590743,126x6,6x212,10,0.058239813192381674,0.34715251683464715,0.01113949999853503,6,0.3213857360763629,0.23767583240231246,0.00377660000231117
9,N,New_N_010.wav,10-6,2,0.16268335736505016,126x6,6x212,10,0.05909955267431485,0.33127047310067625,0.009857400000328198,6,0.29679979531013945,0.1559311468410072,0.003425899994908832
10,N,New_N_011.wav,10-6,2,0.15748808741048612,126x6,6x212,10,0.07313840331949643,0.37496962412829593,0.009900600001856219,6,0.3104582646952136,0.19603783886660908,0.003733400000783149
11,N,New_N_012.wav,10-6,2,0.17373227502237926,126x6,6x212,10,0.07084415181008981,0.3094849729539432,0.008703599996806588,6,0.297594360379857,0.17920714162059675,0.0030819000021438114
12,N,New_N_013.wav,10-6,2,0.15618438114240352,126x6,6x212,10,0.06471269163153355,0.35648861279520716,0.008342000000993721,6,0.27992100941075576,0.23260133141714945,0.004097800003364682
13,N,New_N_014.wav,10-6,2,0.15071245591211702,126x6,6x212,10,0.06449428614174924,0.37686016659617594,0.00743510000029346,6,0.2760244221864206,0.22683741024099316,0.0027494000023580156
14,N,New_N_015.wav,10-6,2,0.1390794807049341,126x6,6x212,10,0.06705701714053351,0.3231880190747862,0.007899400006863289,6,0.2753733414270521,0.23912717262159724,0.0027812999978777952
15,N,New_N_016.wav,10-6,2,0.15054916921099634,126x6,6x212,10,0.06709054331870694,0.33422075314850885,0.007942600001115352,6,0.2437622448166811,0.24642255287803674,0.0028120999995735474
16,N,New_N_017.wav,10-6,2,0.16932314772637538,126x6,6x212,10,0.07104860574531661,0.31973017609706794,0.007532999996328726,6,0.2841669376672287,0.18805330288926655,0.004666500004532281
17,N,New_N_018.wav,10-6,2,0.16163023870256252,126x6,6x212,10,0.0736752765299382,0.36075757763523647,0.007700699999986682,6,0.32401030588383034,0.18240244083588994,0.002876099999411963
18,N,New_N_019.wav,10-6,2,0.16491884532370638,126x6,6x212,10,0.05928623956190954,0.3125259673942836,0.008916099999623839,6,0.32701237642145076,0.2629587522707905,0.003744300003745593
19,N,New_N_020.wav,10-6,2,0.15771803893627095,126x6,6x212,10,0.06152207772096927,0.3689706007684146,0.009850900001765694,6,0.26075006545575174,0.1687409561732183,0.003292399997008033
20,N,New_N_021.wav,10-6,2,0.15423894586057862,126x6,6x212,10,0.0655117590544239,0.37629681484119115,0.009216300000844058,6,0.30891307487587066,0.24413321881785846,0.003199599996150937
21,N,New_N_022.wav,10-6,2,0.13719820824460613,126x6,6x212,10,0.06195551213761429,0.3756072905631317,0.009004300001834054,6,0.2525701493143061,0.233812846733399,0.003465500005404465
22,N,New_N_023.wav,10-6,2,0.1286267871476844,126x6,6x212,10,0.05905322790217587,0.3589776450340597,0.01141809999535326,6,0.2304259461471233,0.2331330717149164,0.006707900000037625
23,N,New_N_024.wav,10-6,2,0.13292003947025918,126x6,6x212,10,0.06038489080597263,0.4169200218106769,0.016675999999279156,6,0.2183056772678648,0.19962181079110136,0.005650999999488704
24,N,New_N_025.wav,10-6,2,0.16551088946663783,126x6,6x212,10,0.07188839182436269,0.3021322620883913,0.01509500000247499,6,0.285353211936395,0.20451591373464625,0.0042574000035529025
25,N,New_N_026.wav,10-6,2,0.14603489726091293,126x6,6x212,10,0.07718867613249943,0.32399721993483693,0.01231069999630563,6,0.2880526218533077,0.19989168233534324,0.004014100006315857
26,N,New_N_027.wav,10-6,2,0.14236848980676653,126x6,6x212,10,0.06945359585146639,0.3578989392719661,0.011610399997152854,6,0.31467867216630174,0.2561483106471409,0.003943399999116082
27,N,New_N_028.wav,10-6,2,0.17812531372213913,126x6,6x212,10,0.0666783004703393,0.3023040430328683,0.011830600000394043,6,0.2932756190467324,0.16351279652411496,0.003980200002843048
28,N,New_N_029.wav,10-6,2,0.16344141200371465,126x6,6x212,10,0.06916111683811102,0.34572991076074977,0.01081309999426594,6,0.3529573525381654,0.19734342124682003,0.0038456000038422644
29,N,New_N_030.wav,10-6,2,0.14949823403461932,126x6,6x212,10,0.0669056489623246,0.38194704320419826,0.010649300005752593,6,0.20503499699122057,0.2703251953092253,0.003509200003463775
30,N,New_N_031.wav,10-6,2,0.14350158441992536,126x6,6x212,10,0.05688611069204056,0.3215684870960314,0.014038600005733315,6,0.20870551979840907,0.270795786983547,0.004393800001707859
31,N,New_N_032.wav,10-6,2,0.15164192621234635,126x6,6x212,10,0.05865086053036648,0.3833631407414579,0.00910450000083074,6,0.29300848333968543,0.19974578770017934,0.003723100002389401
32,N,New_N_033.wav,10-6,2,0.15080806862835802,126x6,6x212,10,0.07555717318856035,0.3634623900811438,0.00956900000164751,6,0.30618908669679895,0.21334754692056673,0.0033898000037879683
