,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.5,1.5
AS,0.5,95.5,1.5,1.5,1.0
MR,3.5000000000000004,4.5,87.5,1.5,3.0
MS,1.0,1.0,2.0,94.0,2.0
MVP,2.0,2.5,1.5,3.0,91.0
