,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,33,2,5,0
real_MR,0,6,29,4,1
real_MS,4,4,0,30,2
real_MVP,12,2,4,2,20
