,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,35,0,4,1
real_MR,0,5,31,4,0
real_MS,1,5,1,31,2
real_MVP,10,4,1,3,22
