clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,156,4,1,0.975,0.975,0.975,0.9069767441860465,0.975,40
AS,31,154,6,9,0.925,0.775,0.9625,0.8378378378378378,0.86875,40
MR,25,157,3,15,0.91,0.625,0.98125,0.8928571428571429,0.803125,40
MS,36,143,17,4,0.895,0.9,0.89375,0.6792452830188679,0.8968750000000001,40
MVP,31,152,8,9,0.915,0.775,0.95,0.7948717948717948,0.8625,40
PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.822357760554338,0.88125,200
