clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,158,2,1,0.985,0.975,0.9875,0.9512195121951219,0.98125,40
AS,39,157,3,1,0.98,0.975,0.98125,0.9285714285714286,0.9781249999999999,40
MR,38,158,2,2,0.98,0.95,0.9875,0.95,0.96875,40
MS,36,160,0,4,0.98,0.9,1.0,1.0,0.95,40
MVP,37,156,4,3,0.965,0.925,0.975,0.9024390243902439,0.95,40
PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862499999999998,0.9464459930313589,0.965625,200
