indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,original,N,New_N_001.wav,26-4,DeepONMF_H2,2,nndsvd,0.13738770988173235,4x212,0.04905399994459003,26,0.07935525077302276,0.18650355308826624,0.04315049992874265,4,0.07215541606039516,0.3127942955988059,0.0046755000948905945
1,original,N,New_N_002.wav,26-4,DeepONMF_H2,2,nndsvd,0.14064804227358843,4x212,0.049687999999150634,26,0.07040694358489992,0.2084608831247929,0.043229700066149235,4,0.08357168203575202,0.28135816743905673,0.005203700042329729
2,original,N,New_N_003.wav,26-4,DeepONMF_H2,2,nndsvd,0.13730211514691537,4x212,0.04982890002429485,26,0.07727050732900907,0.16255383396467685,0.043945400044322014,4,0.07621037813219239,0.30380873544877857,0.004731299937702715
3,original,N,New_N_004.wav,26-4,DeepONMF_H2,2,nndsvd,0.13637574410798486,4x212,0.05287130002398044,26,0.07509095213791388,0.18129209563404827,0.04670319997239858,4,0.07573539492663282,0.3056151058871664,0.005128300050273538
4,original,N,New_N_005.wav,26-4,DeepONMF_H2,2,nndsvd,0.13789860683880376,4x212,0.055477899964898825,26,0.07440201191279038,0.1793452850337848,0.04907539999112487,4,0.07904544633658477,0.38252503523818726,0.00512190000154078
5,original,N,New_N_006.wav,26-4,DeepONMF_H2,2,nndsvd,0.1393427427094523,4x212,0.05585070000961423,26,0.07917243469453095,0.1883595308248069,0.04619009990710765,4,0.07714842062090767,0.3229497926314444,0.008340400061570108
6,original,N,New_N_007.wav,26-4,DeepONMF_H2,2,nndsvd,0.1428588772397315,4x212,0.05214779998641461,26,0.07133710792184562,0.18002684518004264,0.04590160003863275,4,0.08880256750439972,0.2901386585579095,0.005137300002388656
7,original,N,New_N_008.wav,26-4,DeepONMF_H2,2,nndsvd,0.14333595115844225,4x212,0.05774239997845143,26,0.06924728173247056,0.16871469622612942,0.049181199981831014,4,0.08818323879806347,0.3441497753701299,0.007285399944521487
8,original,N,New_N_009.wav,26-4,DeepONMF_H2,2,nndsvd,0.13746760814779435,4x212,0.0598685999866575,26,0.07314495525329921,0.17777737222545045,0.0515344999730587,4,0.08932735941176666,0.32258198721073383,0.007323700003325939
9,original,N,New_N_010.wav,26-4,DeepONMF_H2,2,nndsvd,0.14091426962930437,4x212,0.04761869995854795,26,0.08076726624331218,0.17050861524072025,0.04169969994109124,4,0.0953908684168028,0.31514442151162486,0.004907800001092255
10,original,N,New_N_011.wav,26-4,DeepONMF_H2,2,nndsvd,0.13936422180949604,4x212,0.04849299998022616,26,0.0718034427591733,0.18155820053013313,0.042397899902425706,4,0.08429021519491814,0.27345155898230356,0.005101000075228512
11,original,N,New_N_012.wav,26-4,DeepONMF_H2,2,nndsvd,0.14124430466550114,4x212,0.049040500074625015,26,0.07109855593854778,0.1956403911452293,0.043472600053064525,4,0.08954175761303385,0.38185224901214143,0.0046045000199228525
12,original,N,New_N_013.wav,26-4,DeepONMF_H2,2,nndsvd,0.13912861082231337,4x212,0.04802129999734461,26,0.07865175995983271,0.17269768706139488,0.04212670004926622,4,0.07620683907172848,0.3288195669979989,0.004942300030961633
13,original,N,New_N_014.wav,26-4,DeepONMF_H2,2,nndsvd,0.13836483053855742,4x212,0.047333499998785555,26,0.07497787734758295,0.20444024017927948,0.04171060002408922,4,0.0791623724039166,0.35974617294423233,0.004710099892690778
14,original,N,New_N_015.wav,26-4,DeepONMF_H2,2,nndsvd,0.14871438972917944,4x212,0.0469922999618575,26,0.07533660441748899,0.1787031779076999,0.04137859994079918,4,0.09148531915080675,0.3078749209135156,0.004799399990588427
15,original,N,New_N_016.wav,26-4,DeepONMF_H2,2,nndsvd,0.1379097537841914,4x212,0.050062499940395355,26,0.0733666872700921,0.1629154907479619,0.044275699998252094,4,0.08127500821675666,0.3319551473079458,0.004852999933063984
16,original,N,New_N_017.wav,26-4,DeepONMF_H2,2,nndsvd,0.14452534486031401,4x212,0.05989679996855557,26,0.07711211052400425,0.17671302168419978,0.05097300000488758,4,0.09040922148910412,0.29640766180998585,0.007558799930848181
17,original,N,New_N_018.wav,26-4,DeepONMF_H2,2,nndsvd,0.14158105254498618,4x212,0.05956980003975332,26,0.07727486918138199,0.1880687803491292,0.053452600026503205,4,0.08235881034120764,0.27970200493567154,0.005155500024557114
18,original,N,New_N_019.wav,26-4,DeepONMF_H2,2,nndsvd,0.14267068851536369,4x212,0.06276670005172491,26,0.07960259350177978,0.1822639663524369,0.051197499968111515,4,0.08182724701124035,0.37476283049009834,0.009985700016841292
19,original,N,New_N_020.wav,26-4,DeepONMF_H2,2,nndsvd,0.1371087268201378,4x212,0.0607012000400573,26,0.07866814219875555,0.18832672839879092,0.05230710003525019,4,0.07540168618205213,0.2688009308260733,0.006462800083681941
20,original,N,New_N_021.wav,26-4,DeepONMF_H2,2,nndsvd,0.13605596606884193,4x212,0.0562561999540776,26,0.0716320053671007,0.187652622293781,0.049714599968865514,4,0.07822051076014426,0.3246773612835035,0.0050097000785171986
21,original,N,New_N_022.wav,26-4,DeepONMF_H2,2,nndsvd,0.1415374976854686,4x212,0.057287100004032254,26,0.07407706314095899,0.18161484951333176,0.04967100010253489,4,0.08720046889146456,0.21327985423032006,0.0063603000016883016
22,original,N,New_N_023.wav,26-4,DeepONMF_H2,2,nndsvd,0.14346155765808366,4x212,0.04860820004250854,26,0.07051371927754763,0.15422567147052435,0.04217100003734231,4,0.0891204769150562,0.24883020665326672,0.005289599997922778
23,original,N,New_N_024.wav,26-4,DeepONMF_H2,2,nndsvd,0.13748990335282765,4x212,0.04886360000818968,26,0.07315459493347606,0.17464548737220845,0.042616300052031875,4,0.086566152638405,0.2729541806548319,0.00489219999872148
24,original,N,New_N_025.wav,26-4,DeepONMF_H2,2,nndsvd,0.156072079298642,4x212,0.04792140005156398,26,0.07852201946866104,0.16047993132174151,0.04202020005322993,4,0.10161219804792423,0.3674845522779604,0.004718499956652522
25,original,N,New_N_026.wav,26-4,DeepONMF_H2,2,nndsvd,0.14521044485900608,4x212,0.04934739996679127,26,0.07557941561281938,0.1714122483257125,0.043547699926421046,4,0.08977636228347323,0.3195113286837978,0.004737599985674024
26,original,N,New_N_027.wav,26-4,DeepONMF_H2,2,nndsvd,0.13757465598089147,4x212,0.050904299947433174,26,0.074044420150701,0.15934829551402674,0.043974699918180704,4,0.08414071420016131,0.30396232707523124,0.005913700093515217
27,original,N,New_N_028.wav,26-4,DeepONMF_H2,2,nndsvd,0.1372827200887706,4x212,0.05776619992684573,26,0.07477881959209438,0.17617140525196812,0.0486310999840498,4,0.08251754681359472,0.27981564120337415,0.008105600019916892
28,original,N,New_N_029.wav,26-4,DeepONMF_H2,2,nndsvd,0.1519120273635112,4x212,0.05616859998553991,26,0.07235943798295214,0.1712564154363417,0.04624560009688139,4,0.10618738325969146,0.22382061415236224,0.008626100025139749
29,original,N,New_N_030.wav,26-4,DeepONMF_H2,2,nndsvd,0.13890492799874488,4x212,0.05562410003039986,26,0.07657506818736615,0.20212972276785768,0.049191500060260296,4,0.08203265413285993,0.34467606653646427,0.005223099957220256
