,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,2,0,1
real_AS,0,34,2,0,4
real_MR,2,2,31,1,4
real_MS,0,1,11,25,3
real_MVP,3,4,10,1,22
