indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,8-2,DeepONMF_H2,2,nndsvd,0.3639771283598982,2x212,0.017985000042244792,8,0.3026405454122971,0.32743984374687357,0.014443899970501661,2,0.2108037004517656,0.163135108138717,0.0027039999840781093
1,SNR_0db,N,New_N_002.wav,8-2,DeepONMF_H2,2,nndsvd,0.35929210809366297,2x212,0.017080900026485324,8,0.2984335588557978,0.35389019676407674,0.01372689998243004,2,0.2097350670569829,0.17028831422046323,0.002540400018915534
2,SNR_0db,N,New_N_003.wav,8-2,DeepONMF_H2,2,nndsvd,0.3680563663327719,2x212,0.017723500030115247,8,0.3032786697164477,0.344741302135492,0.01431680005043745,2,0.21518513223305696,0.14001565987698295,0.0025716000236570835
3,SNR_0db,N,New_N_004.wav,8-2,DeepONMF_H2,2,nndsvd,0.36719238764497036,2x212,0.017640799982473254,8,0.3060540199224893,0.35271741062646694,0.014099899912253022,2,0.2127795690603618,0.15863144960775044,0.0026328000240027905
4,SNR_0db,N,New_N_005.wav,8-2,DeepONMF_H2,2,nndsvd,0.3623580831483877,2x212,0.01835269993171096,8,0.3006638629423605,0.3412308700097156,0.014726400026120245,2,0.21196145194617352,0.1585842855898343,0.0028041000477969646
5,SNR_0db,N,New_N_006.wav,8-2,DeepONMF_H2,2,nndsvd,0.36654897332172004,2x212,0.01857329998165369,8,0.3040187809256724,0.3551413481856896,0.014809699961915612,2,0.21312492561014973,0.15482764078456684,0.002673699986189604
6,SNR_0db,N,New_N_007.wav,8-2,DeepONMF_H2,2,nndsvd,0.3703281344843589,2x212,0.017755100037902594,8,0.3050033289778683,0.3294461826197331,0.014136499958112836,2,0.2228457538456789,0.1400986018125149,0.0026585999876260757
7,SNR_0db,N,New_N_008.wav,8-2,DeepONMF_H2,2,nndsvd,0.36678588618910596,2x212,0.016987700015306473,8,0.3005856365262809,0.3459402231458463,0.0130171999335289,2,0.22221655393973516,0.15513351498090322,0.003075100015848875
8,SNR_0db,N,New_N_009.wav,8-2,DeepONMF_H2,2,nndsvd,0.36536708987226063,2x212,0.01734050002414733,8,0.30117594713190154,0.36751165404665503,0.01390929997432977,2,0.2170283320805557,0.15292951124842105,0.0025526999961584806
9,SNR_0db,N,New_N_010.wav,8-2,DeepONMF_H2,2,nndsvd,0.36614469988691845,2x212,0.016138099948875606,8,0.3012027197555807,0.3683227420221526,0.012561899959109724,2,0.21997768151457386,0.1588993985186632,0.002720499993301928
