,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,96.0,3.0,0.5,0.5
MR,1.0,1.0,94.5,2.0,1.5
MS,0.0,1.0,1.5,93.5,4.0
MVP,3.5000000000000004,3.5000000000000004,0.5,2.0,90.5
