indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,20-8-7-6,4,0.2875142641299002,126x6,6x212,20,0.0394202946089659,0.3434590120535217,0.03545950000989251,8,0.30360460546960844,0.21285544602671846,0.009013300004880875,7,0.1629215877824943,0.20226855167807586,0.008622099994681776,6,0.20715539065280675,0.21344622805029723,0.007956599991302937
1,N,New_N_002.wav,20-8-7-6,4,0.2776735386714668,126x6,6x212,20,0.04388184051280943,0.3718621768072039,0.03244370000902563,8,0.37215932427934106,0.20735533903284312,0.009786700014956295,7,0.24825501522300783,0.19671102180472075,0.006467300001531839,6,0.24163071993271337,0.19878398915317394,0.005337599985068664
2,N,New_N_003.wav,20-8-7-6,4,0.2908371505966655,126x6,6x212,20,0.03744012538454681,0.39055318454321786,0.03219070000341162,8,0.33213354973599446,0.21595527540529366,0.010706500004744157,7,0.3023072012869941,0.1788150728402337,0.010209900006884709,6,0.23907803213583997,0.15339392146932707,0.00992959999712184
3,N,New_N_004.wav,20-8-7-6,4,0.29172157040888885,126x6,6x212,20,0.042038778330182866,0.35797285063484685,0.04045840000617318,8,0.3142547375890297,0.20059054738610252,0.01052229999913834,7,0.1424298555598208,0.17759395875019002,0.00872230000095442,6,0.2641377313532054,0.166869660582069,0.008829500002320856
4,N,New_N_005.wav,20-8-7-6,4,0.2932110181485295,126x6,6x212,20,0.04363972922075228,0.3890085726540993,0.03431290001026355,8,0.3774890946180135,0.18839194162984332,0.009475400001974776,7,0.24241072970365707,0.17943807335322437,0.009124700009124354,6,0.22227817202856448,0.1761154844982027,0.008706300024641678
5,N,New_N_006.wav,20-8-7-6,4,0.309707834725896,126x6,6x212,20,0.041512895373680275,0.3695341520210253,0.03273580002132803,8,0.42374972214306833,0.21811575791707588,0.008234200009610504,7,0.26864416593153606,0.20250614332860106,0.007350100000621751,6,0.28299543674129385,0.21164750364593213,0.006698699988191947
6,N,New_N_007.wav,20-8-7-6,4,0.29909883439324514,126x6,6x212,20,0.040042588727074495,0.3787006820269906,0.02582590002566576,8,0.37786732536033624,0.21125059183242925,0.00885859999107197,7,0.21637852782212677,0.20425667192128433,0.007788599992636591,6,0.25149049655497296,0.19524415877159243,0.007755200000246987
7,N,New_N_008.wav,20-8-7-6,4,0.3236347965259513,126x6,6x212,20,0.04299372129141322,0.3715303560669369,0.029467100015608594,8,0.34085399583626,0.22491478448290783,0.009149199991952628,7,0.22681839222638864,0.21221484110182973,0.007389799982775003,6,0.3228879964090946,0.203087597715648,0.008082800020929426
8,N,New_N_009.wav,20-8-7-6,4,0.2961971698686874,126x6,6x212,20,0.04008778739186863,0.40833402329694796,0.03394210000988096,8,0.34907112142497415,0.20643462351099126,0.01050460000988096,7,0.22769101330997635,0.20581678492403221,0.007777200022246689,6,0.29060733094031765,0.20872076088087696,0.007962400006363168
9,N,New_N_010.wav,20-8-7-6,4,0.29779383596305375,126x6,6x212,20,0.04051797365051288,0.39452056646189715,0.03593600000021979,8,0.36293889013584435,0.18629273680386824,0.009071499982383102,7,0.24441879096090505,0.1685456884072037,0.0085384999983944,6,0.276095681444321,0.155130922483984,0.007442000001901761
10,N,New_N_011.wav,20-8-7-6,4,0.292327758322241,126x6,6x212,20,0.04210212850378206,0.3926440806076088,0.03617360000498593,8,0.33405394892027435,0.19289618482109544,0.00926300001447089,7,0.26339230336520664,0.15443442319568274,0.009654499997850507,6,0.24085066908021452,0.16658707410268206,0.008373799995752051
11,N,New_N_012.wav,20-8-7-6,4,0.2933714080372324,126x6,6x212,20,0.04536748715628089,0.3905180752565429,0.02899959997739643,8,0.37447425332710566,0.22340962475306766,0.004981000005500391,7,0.28103004722122576,0.2274632053066974,0.004715799994301051,6,0.2395526760428781,0.19908464654222485,0.004421199992066249
12,N,New_N_013.wav,20-8-7-6,4,0.3103781255828354,126x6,6x212,20,0.047481531230729165,0.37300604867088644,0.030486100004054606,8,0.3906057885282358,0.24061854552628453,0.00995179999154061,7,0.24425863099646947,0.2256844241330858,0.006775099987862632,6,0.25615942281962756,0.2297637712850575,0.005967200006125495
13,N,New_N_014.wav,20-8-7-6,4,0.2896437214449391,126x6,6x212,20,0.03875523311923351,0.33331042054521876,0.03152689998387359,8,0.32925053381808705,0.22332680142856498,0.0075770000112243,7,0.20223895691314406,0.21427738142005395,0.009207899973262101,6,0.2587491832515504,0.20965550862996057,0.005933000007644296
14,N,New_N_015.wav,20-8-7-6,4,0.32916875179108507,126x6,6x212,20,0.04448740354065201,0.39373839792051507,0.03795850000460632,8,0.2862588934656607,0.2289296244423145,0.009554100019158795,7,0.23617258321010812,0.19703858722607728,0.00882000001729466,6,0.2706487630913613,0.20625634676686386,0.008250499988207594
15,N,New_N_016.wav,20-8-7-6,4,0.3073804091133123,126x6,6x212,20,0.04183753253468983,0.3650076095394496,0.02977560000726953,8,0.38941145957965223,0.2314493631002982,0.009725799987791106,7,0.22657494850517204,0.19791926828061582,0.008091999974567443,6,0.32985880290136316,0.2047576599474823,0.006838100001914427
16,N,New_N_017.wav,20-8-7-6,4,0.28987028004015664,126x6,6x212,20,0.0401910611720375,0.3674469552184008,0.029264299984788522,8,0.3641770976217213,0.1826065422747516,0.009017200005473569,7,0.25014406562234665,0.17099123848988806,0.0060283000057097524,6,0.20371529141067946,0.16358144074525113,0.004439600015757605
17,N,New_N_018.wav,20-8-7-6,4,0.2894208417301238,126x6,6x212,20,0.0445499500859767,0.4106710890524512,0.029989500006195158,8,0.3900383645164272,0.2167859314241193,0.00941699999384582,7,0.2293271649817834,0.19094266352945832,0.009152600017841905,6,0.23461727326547102,0.18317282869965126,0.00578119998681359
18,N,New_N_019.wav,20-8-7-6,4,0.29368445245483205,126x6,6x212,20,0.044521314557315214,0.38598382391909714,0.027802800002973527,8,0.3846584600105033,0.20255385763550368,0.0070232000143732876,7,0.18673760972425738,0.1993287902818492,0.007199300016509369,6,0.22781384858062317,0.17987689710562632,0.006728700012899935
19,N,New_N_020.wav,20-8-7-6,4,0.35743708888867665,126x6,6x212,20,0.0411331109972975,0.3878263649021797,0.031830000021727756,8,0.33684290100809317,0.19405960718757073,0.008138799981679767,7,0.2732535694414299,0.13831418021894293,0.008759900025324896,6,0.2435779638447045,0.13452975024072047,0.006904800015036017
20,N,New_N_021.wav,20-8-7-6,4,0.30148394306676113,126x6,6x212,20,0.03968041062586927,0.35250814974725697,0.03273629999603145,8,0.33148790549309787,0.174740820701635,0.008385599998291582,7,0.22366502735886212,0.16543434483538458,0.008058300008997321,6,0.20671608679116088,0.13894714970214037,0.0075059000228066
21,N,New_N_022.wav,20-8-7-6,4,0.3052927167683264,126x6,6x212,20,0.04734639839699121,0.4256137814496445,0.03219510000781156,8,0.31737326722340736,0.2271283894361297,0.00940810001338832,7,0.2631989630075598,0.18681826514605437,0.009340499993413687,6,0.26956402820151243,0.17085972357760443,0.008152500027790666
