,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,24,3,6,7
real_MR,0,5,31,3,1
real_MS,0,3,2,34,1
real_MVP,0,3,2,2,33
