,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,33,2,4,1
real_MR,0,5,29,5,1
real_MS,1,2,2,29,6
real_MVP,9,4,3,4,20
