,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.0,1.0
AS,0.0,97.0,2.5,0.0,0.5
MR,1.0,3.5000000000000004,93.0,2.0,0.5
MS,1.0,0.5,1.0,93.5,4.0
MVP,4.0,5.0,1.0,1.5,88.5
