indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,original,N,New_N_001.wav,20-2,DeepONMF_H2,2,nndsvd,0.15876779156862278,2x212,0.0253411999437958,20,0.08004734404970881,0.20266648428464,0.021543300012126565,2,0.10663421018741213,0.37018301847787477,0.002810399979352951
1,original,N,New_N_002.wav,20-2,DeepONMF_H2,2,nndsvd,0.1605584203217708,2x212,0.0242005999898538,20,0.07089870943244417,0.22375185916129606,0.020614499924704432,2,0.11422513041899468,0.2778349371875071,0.0027559000300243497
2,original,N,New_N_003.wav,20-2,DeepONMF_H2,2,nndsvd,0.15424534668192727,2x212,0.025223999982699752,20,0.07772964514439129,0.1665851576873361,0.021796500077471137,2,0.10156881326515095,0.4557912231444742,0.0025545000098645687
3,original,N,New_N_004.wav,20-2,DeepONMF_H2,2,nndsvd,0.1511275495281666,2x212,0.023711199988611042,20,0.07733255038767638,0.20345599007111925,0.020572900073602796,2,0.09949560686027596,0.3415137044962378,0.0023845999967306852
4,original,N,New_N_005.wav,20-2,DeepONMF_H2,2,nndsvd,0.1546147887758157,2x212,0.024413200095295906,20,0.07490858481734768,0.20177404439601185,0.019867099937982857,2,0.10072320779567023,0.4703209826331576,0.003669500001706183
5,original,N,New_N_006.wav,20-2,DeepONMF_H2,2,nndsvd,0.162816902278418,2x212,0.024374800035730004,20,0.07990546300676138,0.22689285658033895,0.021322699962183833,2,0.11556878484874344,0.373412889669495,0.002367099979892373
6,original,N,New_N_007.wav,20-2,DeepONMF_H2,2,nndsvd,0.1600303046540721,2x212,0.023888900061137974,20,0.0737497754694659,0.21228940679648214,0.020349200000055134,2,0.11095706256349916,0.40837832456217804,0.002355600008741021
7,original,N,New_N_008.wav,20-2,DeepONMF_H2,2,nndsvd,0.16484237570018448,2x212,0.024703099974431098,20,0.069557277542677,0.19033662979283528,0.02108060009777546,2,0.12361928857826122,0.34381374845068774,0.002709199907258153
8,original,N,New_N_009.wav,20-2,DeepONMF_H2,2,nndsvd,0.16256606050467928,2x212,0.022020900039933622,20,0.07613698322264403,0.21432611166692847,0.018697299994528294,2,0.11215385456019376,0.39557825938224955,0.002422100049443543
9,original,N,New_N_010.wav,20-2,DeepONMF_H2,2,nndsvd,0.17432699275607103,2x212,0.025165800005197525,20,0.08434904609678688,0.20718257196543166,0.020830599940381944,2,0.1268596268764848,0.5137526173395673,0.0033029000042006373
10,original,N,New_N_011.wav,20-2,DeepONMF_H2,2,nndsvd,0.15682353317364386,2x212,0.023934600059874356,20,0.07278155084093393,0.21384655710866912,0.020498399971984327,2,0.11206051049738516,0.3440493302393113,0.0025406000204384327
11,original,N,New_N_012.wav,20-2,DeepONMF_H2,2,nndsvd,0.1698105602180686,2x212,0.02381230005994439,20,0.07185950012813998,0.2113919240202488,0.02003130002412945,2,0.13102281622960676,0.4213416804701372,0.002943699946627021
12,original,N,New_N_013.wav,20-2,DeepONMF_H2,2,nndsvd,0.15974789149280416,2x212,0.022453200072050095,20,0.0796153776975509,0.19461401795669495,0.019190800026990473,2,0.10596429947852919,0.4138983216797645,0.002386300009675324
13,original,N,New_N_014.wav,20-2,DeepONMF_H2,2,nndsvd,0.15954435994204558,2x212,0.02451439993456006,20,0.07571292838277435,0.2314269698178902,0.02083399996627122,2,0.10983606728944036,0.47384737222897133,0.002370100002735853
