indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,17-10-3,3,0.36787151016484765,126x3,3x212,17,0.046024749028557015,0.362789788799245,0.009518400001979899,10,0.2338371173949853,0.15715680388221853,0.004581499997584615,3,0.6284236455334513,0.10951825150193285,0.0025210000021615997
1,N,New_N_002.wav,17-10-3,3,0.2888162034071666,126x3,3x212,17,0.047382139778367555,0.4342077562085843,0.010176800002227537,10,0.23256998376778548,0.2501180197682781,0.003719400003319606,3,0.6343049728939849,0.2788406515392194,0.0024904000019887462
2,N,New_N_003.wav,17-10-3,3,0.27303354263865004,126x3,3x212,17,0.04561124917249093,0.41955930208087616,0.010816699999850243,10,0.28409958911640476,0.2468424965555352,0.005382200004532933,3,0.6287629824643743,0.22590390757224518,0.003693900005600881
3,N,New_N_004.wav,17-10-3,3,0.27636716921797744,126x3,3x212,17,0.04883509333509644,0.38820933902366667,0.01123570000345353,10,0.22831661022673758,0.1631460747737459,0.004022200002509635,3,0.6236513504717471,0.1605168517353018,0.0025452999980188906
4,N,New_N_005.wav,17-10-3,3,0.3342601973308966,126x3,3x212,17,0.04740091619894583,0.43058541417188345,0.009806099995330442,10,0.24764032380646303,0.22021087801731984,0.0035853000008501112,3,0.6581438873803357,0.1751590795591119,0.0026112999985343777
5,N,New_N_006.wav,17-10-3,3,0.3475658787149231,126x3,3x212,17,0.04661394873404618,0.3683309945067047,0.009636900002078619,10,0.22361631887175423,0.19161862027118243,0.005310000000463333,3,0.6269073476870678,0.16730564858364227,0.0039051999992807396
6,N,New_N_007.wav,17-10-3,3,0.26235385254633176,126x3,3x212,17,0.045076305197304725,0.4245890104356767,0.009850399997958448,10,0.2948393259429943,0.2542204154482786,0.0039927000034367666,3,0.6254391643376047,0.27557330358540283,0.002393599999777507
7,N,New_N_008.wav,17-10-3,3,0.2846446183702416,126x3,3x212,17,0.05629942558587347,0.3728609430930757,0.009487900002568495,10,0.18364310976158177,0.24003009922147203,0.003534799994667992,3,0.5123767117844444,0.17837928979322337,0.0022888000021339394
8,N,New_N_009.wav,17-10-3,3,0.2546204412058809,126x3,3x212,17,0.052384912283603126,0.3637702933786115,0.008751699999265838,10,0.3057910004379847,0.19334207709846807,0.0034874999983003363,3,0.6672107371361022,0.18541234400420634,0.002238900000520516
9,N,New_N_010.wav,17-10-3,3,0.4205972279517488,126x3,3x212,17,0.05046439890791218,0.35721414503263116,0.008418899997195695,10,0.22640065622900876,0.1807124211966368,0.004004200003691949,3,0.6009189420460466,0.17948267872675158,0.0021863000001758337
10,N,New_N_011.wav,17-10-3,3,0.33721059262861885,126x3,3x212,17,0.05092679919985262,0.3757946270419307,0.00853110000025481,10,0.24401813308655135,0.23265060925175074,0.004157900002610404,3,0.6571748462338757,0.2661030422900097,0.002147999999579042
11,N,New_N_012.wav,17-10-3,3,0.3529950435056546,126x3,3x212,17,0.04585398610007235,0.3705114844874841,0.008823900003335439,10,0.2594700974860283,0.19914533957660419,0.003599499999836553,3,0.5551762372049014,0.2184398800873756,0.002132100002199877
12,N,New_N_013.wav,17-10-3,3,0.2828377382390272,126x3,3x212,17,0.04641732629018531,0.4018963719404413,0.008351600001333281,10,0.23914830373345639,0.21571584599149315,0.004471200001717079,3,0.6629148189744936,0.20157975341467718,0.0021163000055821612
13,N,New_N_014.wav,17-10-3,3,0.3495239858212158,126x3,3x212,17,0.04999077156951849,0.3398712936617286,0.008440500001597684,10,0.26180499340787083,0.1342939005637224,0.003815000003669411,3,0.6478345960785822,0.0888525656049786,0.0021309000003384426
14,N,New_N_015.wav,17-10-3,3,0.2799991840210431,126x3,3x212,17,0.046944883990903734,0.4049544652070636,0.008170299995981622,10,0.2945671569427101,0.2095038006446793,0.003674999999930151,3,0.6550149515387906,0.22529508933235673,0.0024002000063774176
