distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-19-18-2,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.9612499999999999,0.8638355710337136,0.903125,200
20-19-18-2,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.8554521110972724,0.903125,200
20-19-18-2,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8526440917745266,0.90625,200
20-19-18-2,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9575000000000001,0.8354508609386657,0.89375,200
20-19-18-2,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.8450000000000001,0.96125,0.8619991481621362,0.903125,200
20-19-18-2,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7596040945356014,0.8125,200
20-19-18-2,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7138651609985265,0.80625,200
20-19-18-2,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6684523809523809,0.78125,200
20-19-18-2,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,138,738,62,62,0.8760000000000001,0.6900000000000001,0.9225000000000001,0.7038235183584501,0.80625,200
20-19-18-2,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.689256120527307,0.803125,200
20-19-18-2,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9111820920817248,0.94375,200
20-19-18-2,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.8999999999999998,0.975,0.9027124722375044,0.9375,200
20-19-18-2,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8761745802137477,0.921875,200
20-19-18-2,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8861538461538461,0.928125,200
20-19-18-2,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.923124375980602,0.95,200
20-19-18-2,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7868129822485821,0.84375,200
20-19-18-2,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,145,745,55,55,0.89,0.7250000000000001,0.93125,0.7504884161623571,0.828125,200
20-19-18-2,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7120697671781262,0.8125,200
20-19-18-2,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7543280892635268,0.84375,200
20-19-18-2,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.9412499999999999,0.7758587266392144,0.853125,200
20-19-18-2,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9227553379572964,0.95,200
20-19-18-2,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,179,779,21,21,0.9579999999999999,0.8949999999999999,0.9737500000000001,0.8960019828440882,0.934375,200
20-19-18-2,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9002819234481771,0.9374999999999998,200
20-19-18-2,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9419858494790578,0.9625,200
20-19-18-2,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9825000000000002,0.9320163170163169,0.95625,200
20-19-18-2,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8246844053338563,0.884375,200
20-19-18-2,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9575000000000001,0.83950210224658,0.89375,200
20-19-18-2,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512500000000002,0.8117035345606773,0.878125,200
20-19-18-2,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8971122651417902,0.93125,200
20-19-18-2,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8632860572958296,0.9125,200
