indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,17-8,2,0.14382074189062238,126x8,8x212,17,0.046024749028557015,0.362789788799245,0.01006259999849135,8,0.28373409522223136,0.17396962188698145,0.003152999997837469
1,N,New_N_002.wav,17-8,2,0.12293675550651544,126x8,8x212,17,0.047382139778367555,0.4342077562085843,0.010239700000965968,8,0.3122292478330627,0.17504292691196405,0.0045332000008784235
2,N,New_N_003.wav,17-8,2,0.1275638340163608,126x8,8x212,17,0.04561124917249093,0.41955930208087616,0.010576799999398645,8,0.3535814240849331,0.258629771002305,0.0031882999974186532
3,N,New_N_004.wav,17-8,2,0.12837199910643207,126x8,8x212,17,0.04883509333509644,0.38820933902366667,0.009675400004198309,8,0.25876682255075567,0.20212680525425814,0.004164499994658399
4,N,New_N_005.wav,17-8,2,0.13635860361171556,126x8,8x212,17,0.04740091619894583,0.43058541417188345,0.009516700003587175,8,0.35969804096568625,0.23022942720627035,0.003833800001302734
5,N,New_N_006.wav,17-8,2,0.1421145930106326,126x8,8x212,17,0.04661394873404618,0.3683309945067047,0.009626600003684871,8,0.2912746806297367,0.20242219479725984,0.004535300002316944
6,N,New_N_007.wav,17-8,2,0.1487249137149783,126x8,8x212,17,0.045076305197304725,0.4245890104356767,0.011754899998777546,8,0.3954715138383911,0.25182834225894746,0.0032945999992080033
7,N,New_N_008.wav,17-8,2,0.134807007701405,126x8,8x212,17,0.05629942558587347,0.3728609430930757,0.009640299998864066,8,0.21162619024435092,0.186168580364899,0.0031498999960604124
8,N,New_N_009.wav,17-8,2,0.16030513179570455,126x8,8x212,17,0.052384912283603126,0.3637702933786115,0.008919699997932184,8,0.3529689736976129,0.2123813207999437,0.002672599999641534
9,N,New_N_010.wav,17-8,2,0.15280211810067865,126x8,8x212,17,0.05046439890791218,0.35721414503263116,0.009441399997740518,8,0.3091530559681971,0.19690640808507112,0.0031138999984250404
10,N,New_N_011.wav,17-8,2,0.15188324845470708,126x8,8x212,17,0.05092679919985262,0.3757946270419307,0.009166299998469185,8,0.32616689298703255,0.2488271980572733,0.0033984000037889928
11,N,New_N_012.wav,17-8,2,0.13153315562887827,126x8,8x212,17,0.04585398610007235,0.3705114844874841,0.009402799994859379,8,0.2844122063632677,0.17913823790722175,0.0029680000006919727
