distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
15-3,2,KNN,DeepONMF_H2,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
15-3,2,KNN,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
15-3,2,KNN,DeepONMF_H2,3,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
15-3,2,KNN,DeepONMF_H2,4,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
15-3,2,KNN,DeepONMF_H2,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
15-3,2,KNN,DeepONMF_W,1,147,36,4,13,0.915,0.91875,0.9,0.9735099337748344,0.909375
15-3,2,KNN,DeepONMF_W,2,148,34,6,12,0.91,0.925,0.85,0.961038961038961,0.8875
15-3,2,KNN,DeepONMF_W,3,149,34,6,11,0.915,0.93125,0.85,0.9612903225806452,0.890625
15-3,2,KNN,DeepONMF_W,4,147,34,6,13,0.905,0.91875,0.85,0.9607843137254902,0.8843749999999999
15-3,2,KNN,DeepONMF_W,5,148,32,8,12,0.9,0.925,0.8,0.9487179487179487,0.8625
15-3,2,SVM,DeepONMF_H2,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
15-3,2,SVM,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
15-3,2,SVM,DeepONMF_H2,3,154,39,1,6,0.965,0.9625,0.975,0.9935483870967742,0.96875
15-3,2,SVM,DeepONMF_H2,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
15-3,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-3,2,SVM,DeepONMF_W,1,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
15-3,2,SVM,DeepONMF_W,2,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
15-3,2,SVM,DeepONMF_W,3,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
15-3,2,SVM,DeepONMF_W,4,142,38,2,18,0.9,0.8875,0.95,0.9861111111111112,0.91875
15-3,2,SVM,DeepONMF_W,5,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
15-3,2,UjaNet,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
15-3,2,UjaNet,DeepONMF_H2,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
15-3,2,UjaNet,DeepONMF_H2,3,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
15-3,2,UjaNet,DeepONMF_H2,4,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
15-3,2,UjaNet,DeepONMF_H2,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
15-3,2,UjaNet,DeepONMF_W,1,152,37,3,8,0.945,0.95,0.925,0.9806451612903225,0.9375
15-3,2,UjaNet,DeepONMF_W,2,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
15-3,2,UjaNet,DeepONMF_W,3,154,34,6,6,0.94,0.9625,0.85,0.9625,0.90625
15-3,2,UjaNet,DeepONMF_W,4,152,35,5,8,0.935,0.95,0.875,0.9681528662420382,0.9125
15-3,2,UjaNet,DeepONMF_W,5,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
