epoca,loss_train,loss_val
1,1.5434439370506687,1.225785255432129
2,1.0458796055693376,0.6116129755973816
3,0.6669233217835426,0.4944639503955841
4,0.5879609039739558,0.4158402681350708
5,0.4502726520754789,0.38914817571640015
6,0.3836613548429389,0.36184582114219666
7,0.29224188861094025,0.4475283920764923
8,0.2895655873672743,0.36339133977890015
9,0.22618918354917122,0.37670180201530457
10,0.2246568152975095,0.34689781069755554
11,0.1953979152695913,0.3862578868865967
12,0.1958436645861519,0.32679516077041626
13,0.170287331256029,0.3263326585292816
14,0.1326849223359635,0.30904582142829895
15,0.144666215950182,0.31317394971847534
16,0.10708110393515151,0.3147633969783783
17,0.10080848978051156,0.35028311610221863
18,0.07743834854887896,0.27357184886932373
19,0.0611715804583295,0.2518068850040436
20,0.06887490447230735,0.26948273181915283
21,0.053789405764913874,0.2943342924118042
22,0.045896633321957016,0.3533915579319
23,0.05350094748734448,0.36223915219306946
24,0.034604117505583225,0.32506072521209717
25,0.07073681529743082,0.2693449854850769
26,0.06800604793610737,0.24339905381202698
27,0.0691321161927925,0.41926872730255127
28,0.05241343059146617,0.3611502945423126
29,0.05428614496945796,0.3200010657310486
30,0.02989432287109881,0.35289502143859863
