distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
10-13-18-24,4,UjaNet,DeepONMF_H4,0.968,0.008485281374238526,0.9199999999999999,0.021213203435596392,0.9800000000000001,0.00530330085889915,0.9208148211690019,0.021443849342991116,0.95,0.013258252147247771
