,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,0.0,1.0
AS,0.0,94.0,3.5000000000000004,0.5,2.0
MR,3.5000000000000004,4.0,89.0,3.0,0.5
MS,1.0,0.0,1.5,93.0,4.5
MVP,5.0,1.0,3.0,2.5,88.5
