indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,4-7,2,0.14000916518411669,126x7,7x212,4,0.11632745238142624,0.2718301512323283,0.01287499998579733,7,0.05088803531849032,0.14581716963708402,0.007892900001024827
1,N,New_N_002.wav,4-7,2,0.133113003387354,126x7,7x212,4,0.10475134618969631,0.22312595493348208,0.012947600014740601,7,0.05263014042835972,0.13854237893819427,0.0055185999954119325
2,N,New_N_003.wav,4-7,2,0.15919593921193567,126x7,7x212,4,0.09572825331258386,0.2965916870171403,0.011534899997059256,7,0.1583683413098722,0.15994420947281623,0.006247200013604015
3,N,New_N_004.wav,4-7,2,0.12812266506636377,126x7,7x212,4,0.10063212946067782,0.24486829344382824,0.0077834999829065055,7,0.053315007863541916,0.10212189044206141,0.007427200005622581
4,N,New_N_005.wav,4-7,2,0.14640492899830032,126x7,7x212,4,0.12365951381452421,0.1800388410057119,0.01199199998518452,7,0.04888167516597403,0.18562919380451542,0.006074500008253381
5,N,New_N_006.wav,4-7,2,0.13335063857374674,126x7,7x212,4,0.10991041290605216,0.2626956312678635,0.010429899994051084,7,0.04738586146082648,0.1793478918399177,0.006787600024836138
6,N,New_N_007.wav,4-7,2,0.1389374407311446,126x7,7x212,4,0.11396052794175221,0.24481082725123207,0.01214909998816438,7,0.05296685999391343,0.1400607785910405,0.005303099984303117
7,N,New_N_008.wav,4-7,2,0.15362995004484023,126x7,7x212,4,0.08804318597019119,0.30381216831002983,0.007486200018320233,7,0.15222758552200794,0.161381831726612,0.0037569999985862523
8,N,New_N_009.wav,4-7,2,0.13871619960445283,126x7,7x212,4,0.11211878779850183,0.17873454387480134,0.007297200005268678,7,0.05046163965360501,0.12678130653411715,0.004898999992292374
9,N,New_N_010.wav,4-7,2,0.13821010946692291,126x7,7x212,4,0.11083457848472887,0.25224225182605947,0.00768349997815676,7,0.05126437949226429,0.15584772491632354,0.003823199978796765
10,N,New_N_011.wav,4-7,2,0.13226498553284022,126x7,7x212,4,0.10646517036837044,0.2179272244040765,0.007809800008544698,7,0.04842933439327344,0.1430467321778324,0.0036726999969687313
11,N,New_N_012.wav,4-7,2,0.1377800252420827,126x7,7x212,4,0.1145601931271131,0.30983825826712713,0.00678870000410825,7,0.04852032267099207,0.16730723247686474,0.004356099991127849
12,N,New_N_013.wav,4-7,2,0.1324974598322642,126x7,7x212,4,0.1053693138078041,0.26273584995275706,0.0067928000062238425,7,0.051353320179976535,0.1685937332227068,0.003679699992062524
13,N,New_N_014.wav,4-7,2,0.1646369225657059,126x7,7x212,4,0.139848671782718,0.15814484813411517,0.007183100009569898,7,0.052161448219426684,0.07648189726293253,0.005183499975828454
14,N,New_N_015.wav,4-7,2,0.15933520579462235,126x7,7x212,4,0.10363499558879685,0.3657857194265979,0.00837110000429675,7,0.12482586836676086,0.1211400980821625,0.003818400000454858
15,N,New_N_016.wav,4-7,2,0.14980276678159277,126x7,7x212,4,0.10466373473803943,0.3725785580956111,0.008514999994076788,7,0.10265494905886939,0.1573014919631455,0.003949599980842322
16,N,New_N_017.wav,4-7,2,0.13367525457698987,126x7,7x212,4,0.11264981527006952,0.2926337268013761,0.011492399993585423,7,0.05134156270346112,0.16890947624080566,0.0060375000175554305
17,N,New_N_018.wav,4-7,2,0.13828738239577582,126x7,7x212,4,0.09559147991264187,0.36863912266366955,0.008006299991393462,7,0.1500724396608058,0.14362072765101208,0.004084099986357614
18,N,New_N_019.wav,4-7,2,0.13386460366499284,126x7,7x212,4,0.10729207522642414,0.3130998486680843,0.007617200026288629,7,0.05745054410075692,0.16630386752690626,0.0040775000234134495
19,N,New_N_020.wav,4-7,2,0.13310367217580654,126x7,7x212,4,0.11017875228214002,0.3003153393473199,0.007572800008347258,7,0.051338756980227336,0.13613771043135955,0.006994900002609938
20,N,New_N_021.wav,4-7,2,0.15641164926360293,126x7,7x212,4,0.1086608145490525,0.2936167425415774,0.013628399989102036,7,0.10427983611525626,0.1185201454488223,0.005582799989497289
21,N,New_N_022.wav,4-7,2,0.1272768318442409,126x7,7x212,4,0.09831055128146396,0.24650457038273751,0.009238099999492988,7,0.0484840303761241,0.15968071151355037,0.004339800012530759
22,N,New_N_023.wav,4-7,2,0.1353956463944198,126x7,7x212,4,0.10902007411675249,0.23274202202370897,0.010912199999438599,7,0.05222192160188567,0.19165755271085158,0.004022800014354289
23,N,New_N_024.wav,4-7,2,0.12603640532061464,126x7,7x212,4,0.10250689149463778,0.24319087953453436,0.007661600015126169,7,0.04912623050228478,0.16986865902974962,0.0039055999950505793
24,N,New_N_025.wav,4-7,2,0.13288541218382502,126x7,7x212,4,0.10171816410277595,0.363268609439878,0.007679000002099201,7,0.07192389574125112,0.16394044448784517,0.004181900003459305
25,N,New_N_026.wav,4-7,2,0.14395071426919673,126x7,7x212,4,0.11994883422336745,0.28980243015656093,0.006935100012924522,7,0.05174218740779105,0.16904086903988014,0.004139399999985471
26,N,New_N_027.wav,4-7,2,0.12983797840866007,126x7,7x212,4,0.10610837958666416,0.21488529091679817,0.007089700025971979,7,0.046435565694187275,0.11293578576710059,0.003865200007567182
27,N,New_N_028.wav,4-7,2,0.14486472991042587,126x7,7x212,4,0.12115633563019464,0.22680693163321097,0.00936230001389049,7,0.04753534785595437,0.1458150728422863,0.0037595999892801046
28,N,New_N_029.wav,4-7,2,0.13622716942020702,126x7,7x212,4,0.11051313008031523,0.27625978751922275,0.006891099998028949,7,0.051074733939223974,0.17916774425078102,0.003974499995820224
29,N,New_N_030.wav,4-7,2,0.13273689222949184,126x7,7x212,4,0.10272961668608399,0.3529699547871629,0.0074714999936986715,7,0.05473184322593791,0.2107673757772392,0.0038960000092629343
30,N,New_N_031.wav,4-7,2,0.14116949390808628,126x7,7x212,4,0.11348679992150203,0.26987710819719984,0.00790150000830181,7,0.050731807432812435,0.14189054668424034,0.006216100009623915
31,N,New_N_032.wav,4-7,2,0.1412416259604127,126x7,7x212,4,0.11331076899931597,0.1916598579941683,0.0075394000159576535,7,0.05219036919098412,0.15211825453972572,0.0037804000021424145
32,N,New_N_033.wav,4-7,2,0.1490514327017112,126x7,7x212,4,0.12354887160208043,0.16926507513390085,0.006703199993353337,7,0.050098892790801555,0.10310908984026672,0.004333099990617484
