indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,9-8-4,3,0.2987767968855713,126x4,4x212,9,0.07350950873507105,0.34468203243279266,0.009533999997074716,8,0.15982328911499868,0.17169787010614274,0.0030669000043417327,4,0.4197073348088819,0.15422553171368103,0.002315500001714099
1,N,New_N_002.wav,9-8-4,3,0.23800245294124242,126x4,4x212,9,0.07205196521517813,0.35754106194876073,0.009401099996466655,8,0.10448735715866642,0.18240989357964876,0.002846499999577645,4,0.4194808275890174,0.156705884045276,0.0023119999968912452
2,N,New_N_003.wav,9-8-4,3,0.2814557783961367,126x4,4x212,9,0.07255800024375166,0.36014950414354835,0.0071097000036388636,8,0.1565293897151366,0.1774658116138892,0.0028946999955223873,4,0.45792870448342965,0.1842076007063379,0.0023995000010472722
3,N,New_N_004.wav,9-8-4,3,0.2970279649979083,126x4,4x212,9,0.06740704087065719,0.40067885914445406,0.009023699996760115,8,0.1553525336560436,0.23756124434462947,0.0029309000019566156,4,0.46595251458866155,0.193029025486424,0.0023029999938444234
4,N,New_N_005.wav,9-8-4,3,0.28663847505917495,126x4,4x212,9,0.06286382685423861,0.3213949463652088,0.008488600004056934,8,0.2258901526654168,0.2228174392232399,0.004117100004805252,4,0.40219403553592353,0.1850049379273312,0.0034843999965232797
5,N,New_N_006.wav,9-8-4,3,0.2715321931215293,126x4,4x212,9,0.06732863931743682,0.3498032716452037,0.006928000002517365,8,0.13386585363333056,0.2031914957747499,0.003299299998616334,4,0.34827223495878823,0.14396228918615606,0.002302200002304744
6,N,New_N_007.wav,9-8-4,3,0.28909782949213036,126x4,4x212,9,0.08735660652495958,0.39340066709930566,0.009403299998666625,8,0.20000955912086643,0.17866241113474057,0.003199899998435285,4,0.473586681349945,0.13538901827357572,0.002301900000020396
7,N,New_N_008.wav,9-8-4,3,0.25155861640493243,126x4,4x212,9,0.06306051757667851,0.3200896228060006,0.007005100000242237,8,0.18732080934989284,0.21339280258908172,0.0028204000045661815,4,0.5278063727082246,0.19107608435598578,0.002307000002474524
8,N,New_N_009.wav,9-8-4,3,0.33762263202765136,126x4,4x212,9,0.06096309905321858,0.38060048516785855,0.006291999998211395,8,0.1423439064200142,0.17520426370716027,0.0029719000012846664,4,0.4327442529463785,0.17773895046630714,0.0022660000031464733
9,N,New_N_010.wav,9-8-4,3,0.3544861858696963,126x4,4x212,9,0.06843742731410647,0.3292550178761163,0.006131999994977377,8,0.1812019966468705,0.1396232231677987,0.0024693999948794954,4,0.5224174997098979,0.15644611917576778,0.002076899996609427
10,N,New_N_011.wav,9-8-4,3,0.2494314152524004,126x4,4x212,9,0.06912135874942711,0.3371630472875736,0.006317399995168671,8,0.15088859030598314,0.22209801245367958,0.0031037000007927418,4,0.4577846627469257,0.20683807619991687,0.002046399997198023
11,N,New_N_012.wav,9-8-4,3,0.26951971852479856,126x4,4x212,9,0.0761422340413428,0.3320503461914481,0.006429399996704888,8,0.13181947251835918,0.20622323921040112,0.0026068000006489456,4,0.43996568288131416,0.18816080664418358,0.002126200000930112
12,N,New_N_013.wav,9-8-4,3,0.2740057110748847,126x4,4x212,9,0.06591050716069136,0.3071693021600995,0.006268099998123944,8,0.22755956206324798,0.16276354924704842,0.00269280000065919,4,0.5099299820488817,0.14105133671053713,0.002121800003806129
13,N,New_N_014.wav,9-8-4,3,0.2631785424726449,126x4,4x212,9,0.08328501888824863,0.3327170051415954,0.00606270000571385,8,0.173764806077682,0.19608811619641756,0.003503400002955459,4,0.4990580704969286,0.17274956734731883,0.0021264999959385023
14,N,New_N_015.wav,9-8-4,3,0.26375042734427157,126x4,4x212,9,0.06561857177101585,0.3994184231278994,0.007053000001178589,8,0.183555300591697,0.26423004314831783,0.002750300001935102,4,0.4241470352344388,0.2596771697828785,0.002111699999659322
15,N,New_N_016.wav,9-8-4,3,0.30783334215841085,126x4,4x212,9,0.06701598014383577,0.32186294430653856,0.006966000000829808,8,0.17626999795731094,0.19073626311561687,0.002524800001992844,4,0.46718290572006904,0.15737745230045272,0.002081699996779207
16,N,New_N_017.wav,9-8-4,3,0.2806833066228516,126x4,4x212,9,0.06693439192116947,0.34400341592080225,0.0062459999971906655,8,0.13510942126988904,0.18080458195802643,0.0030687999969813973,4,0.4248672823692517,0.1370346054282972,0.00214609999966342
17,N,New_N_018.wav,9-8-4,3,0.28655618478026174,126x4,4x212,9,0.0626407292079905,0.3497171734536397,0.006032999997842126,8,0.1893515000433793,0.21716018289546504,0.0025744000013219193,4,0.46905525004519555,0.21089721242200055,0.002160700001695659
18,N,New_N_019.wav,9-8-4,3,0.28700844601812775,126x4,4x212,9,0.06581902364540294,0.3818050309761432,0.006146100000478327,8,0.1303085202379759,0.24532576531594388,0.003338000002258923,4,0.43505777009453334,0.2337833565772577,0.0019716000024345703
19,N,New_N_020.wav,9-8-4,3,0.2694091471752792,126x4,4x212,9,0.0747985766708678,0.3354229825274214,0.006714499999361578,8,0.11836465659669855,0.19740573130872976,0.0028517000027932227,4,0.375715045088047,0.18988123671425575,0.0019885000001522712
20,N,New_N_021.wav,9-8-4,3,0.3745987737821567,126x4,4x212,9,0.08701115640682892,0.2988283201143288,0.006133000002591871,8,0.23229594093158662,0.16133863237799725,0.002481299998180475,4,0.5595900302045074,0.2295774236260656,0.0020424000031198375
21,N,New_N_022.wav,9-8-4,3,0.25457782994312494,126x4,4x212,9,0.07206938799287364,0.3682331414539586,0.0058726999995997176,8,0.15108897746802138,0.20287728769498892,0.0025827000063145533,4,0.38582794445530894,0.16120615543192315,0.00214830000186339
22,N,New_N_023.wav,9-8-4,3,0.37359813222983174,126x4,4x212,9,0.0640238961542233,0.3005807951724118,0.0061518999937106855,8,0.1525698845744774,0.1256233447406326,0.0024374999993597157,4,0.4336760883952297,0.07725981597935368,0.002028700000664685
23,N,New_N_024.wav,9-8-4,3,0.2657809757041744,126x4,4x212,9,0.07662708312344403,0.3969184116407976,0.0070943000027909875,8,0.19687252326615126,0.24899292326658182,0.0030182999980752356,4,0.4282605694774982,0.2358352468019953,0.002136600000085309
24,N,New_N_025.wav,9-8-4,3,0.28969574531400377,126x4,4x212,9,0.08003508918392827,0.33823339910875877,0.0066391999935149215,8,0.1957421437118048,0.2169137646721919,0.0028982000003452413,4,0.5158031786740033,0.2536342549619256,0.002088599998387508
25,N,New_N_026.wav,9-8-4,3,0.2647310541324911,126x4,4x212,9,0.07786646276038518,0.29686016564925377,0.006327700000838377,8,0.13044581706067576,0.19952217377428827,0.0029301000031409785,4,0.4268879141939753,0.15900593897422696,0.0021126000065123662
26,N,New_N_027.wav,9-8-4,3,0.321917519180081,126x4,4x212,9,0.08030147916209952,0.2929895965622726,0.006408200002624653,8,0.17262567494542205,0.17993585303489126,0.0027017999964300543,4,0.3320616461180903,0.15087551028635401,0.0021087000059196725
27,N,New_N_028.wav,9-8-4,3,0.2560853864383684,126x4,4x212,9,0.07565049040776914,0.365270663850812,0.006120999998529442,8,0.09800991253743815,0.20226757807436072,0.0024307999992743134,4,0.44197480141243195,0.16039850418721752,0.002038600003288593
28,N,New_N_029.wav,9-8-4,3,0.2967151263788153,126x4,4x212,9,0.08411919286244574,0.35991269237032986,0.006321699998807162,8,0.18113593110429932,0.17181023708858767,0.0027795999994850717,4,0.5409355988102491,0.15989161770802313,0.002038800004811492
29,N,New_N_030.wav,9-8-4,3,0.28871442907908146,126x4,4x212,9,0.06489992217976032,0.37013948272409913,0.006309799995506182,8,0.1734056395374411,0.16658886276927592,0.0025409999943803996,4,0.44572786788259444,0.1607409805766011,0.00208129999373341
30,N,New_N_031.wav,9-8-4,3,0.24288187040210818,126x4,4x212,9,0.06727841854116004,0.35298763536222044,0.00598609999724431,8,0.16598122687405437,0.23292156947881157,0.002709699998376891,4,0.39497552372729705,0.16718983006584223,0.0022137999985716306
31,N,New_N_032.wav,9-8-4,3,0.3513532560355977,126x4,4x212,9,0.07843910994188935,0.34432802607072127,0.006286199997703079,8,0.14117330193315847,0.22715900550313403,0.0027053000012529083,4,0.3788633881792141,0.16792014462035307,0.0020013000030303374
32,N,New_N_033.wav,9-8-4,3,0.30456335270674056,126x4,4x212,9,0.08091352472072717,0.3165413116703509,0.006386599998222664,8,0.1792326876780975,0.17786693206993145,0.00297839999984717,4,0.508325113870309,0.1470644851996116,0.00202720000379486
33,N,New_N_034.wav,9-8-4,3,0.25318197070786364,126x4,4x212,9,0.06960278833671672,0.3114422040633612,0.006351200005155988,8,0.13121270822234204,0.19143735563150388,0.002550500001234468,4,0.49429669279400185,0.1780992658404593,0.0020834000024478883
34,N,New_N_035.wav,9-8-4,3,0.27685480640642635,126x4,4x212,9,0.06182733343486016,0.2984783584495741,0.005945800003246404,8,0.1573254665496394,0.20965056922176567,0.002587999995739665,4,0.4882693086909296,0.18941995691295074,0.002251799996884074
35,N,New_N_036.wav,9-8-4,3,0.33585289792740686,126x4,4x212,9,0.06345586130515496,0.3786610685882712,0.0062104999960865825,8,0.1386201165266009,0.21448289662790435,0.0027779000010923482,4,0.39157394446691796,0.21168485433545123,0.0020399999993969686
36,N,New_N_037.wav,9-8-4,3,0.33248584942406445,126x4,4x212,9,0.05265675475803291,0.35334471124509714,0.0065007000011974014,8,0.12819682037113336,0.12539324263067528,0.0028652000037254766,4,0.4760799815348236,0.12989146861720555,0.0020369999983813614
37,N,New_N_038.wav,9-8-4,3,0.25327324282288377,126x4,4x212,9,0.0588856193140328,0.30465901783841104,0.006344399997033179,8,0.0922056364523947,0.13504624784432614,0.002604499997687526,4,0.5529965982897802,0.11861384529803543,0.002108000000589527
38,N,New_N_039.wav,9-8-4,3,0.30604086591065593,126x4,4x212,9,0.05360660463699684,0.3299823206858481,0.006305400005658157,8,0.18758908715701542,0.12860327094274376,0.0029649999996763654,4,0.5193547201538548,0.11176976008018702,0.002117500000167638
39,N,New_N_040.wav,9-8-4,3,0.3238693716140563,126x4,4x212,9,0.056167761832071124,0.2853173629542036,0.006011699995724484,8,0.23670326105059858,0.15778780116414529,0.0034746000019367784,4,0.5088166696922862,0.180740110876751,0.002205999997386243
40,N,New_N_041.wav,9-8-4,3,0.31291001012532105,126x4,4x212,9,0.05655564921831418,0.41939102775454695,0.006077300000470132,8,0.1438720800605723,0.14558965525034545,0.0030647000021417625,4,0.47695232306029955,0.1156703823661125,0.0020039000010001473
41,N,New_N_042.wav,9-8-4,3,0.2905951158024273,126x4,4x212,9,0.06379050434395798,0.3594520383498832,0.0063200000004144385,8,0.1432706578592751,0.16125633121963082,0.002499599999282509,4,0.5075092549997645,0.11755688735246872,0.002057400000921916
42,N,New_N_043.wav,9-8-4,3,0.283148607531282,126x4,4x212,9,0.047193606936951196,0.4350877216013711,0.0062822999971103854,8,0.15756750254658847,0.1594415884143878,0.0026570999980322085,4,0.4693944364871448,0.1478048919934711,0.0020762999993166886
43,N,New_N_044.wav,9-8-4,3,0.32166739315534065,126x4,4x212,9,0.0527999194358312,0.3855318013092714,0.006009799995808862,8,0.12381227846009057,0.13877855857253826,0.0027831999977934174,4,0.38489488053119514,0.10933654690154515,0.002158900002541486
44,N,New_N_045.wav,9-8-4,3,0.26943005854967017,126x4,4x212,9,0.05550394035852821,0.4408323682295368,0.006094799995480571,8,0.1504544060218328,0.2064556551947318,0.0024334999980055727,4,0.47731399207574254,0.18836551112701194,0.0020339000038802624
45,N,New_N_046.wav,9-8-4,3,0.3169305716334083,126x4,4x212,9,0.049931556262946306,0.32835747642223656,0.0067883999945479445,8,0.14016714312415038,0.19120096992591498,0.0032671000008122064,4,0.39372787804394915,0.20898710422970637,0.00202240000362508
46,N,New_N_047.wav,9-8-4,3,0.2666130364658948,126x4,4x212,9,0.06033878189023026,0.33860223765196273,0.0061293999970075674,8,0.17638497122877156,0.20070218291882883,0.0025752000001375563,4,0.4657726910287435,0.23227457356749961,0.002108500004396774
47,N,New_N_048.wav,9-8-4,3,0.22172012568561944,126x4,4x212,9,0.05815327245756242,0.4073635801423574,0.006043499997758772,8,0.15685393596730515,0.18436081822681835,0.0026396000030217692,4,0.4423506132264625,0.1614666440474623,0.002260100001876708
48,N,New_N_049.wav,9-8-4,3,0.25974485194714186,126x4,4x212,9,0.06814219509228853,0.3910684534491566,0.006242199997359421,8,0.1625543752306658,0.153556256225881,0.0025164000035147183,4,0.4873913668413018,0.15256279849361695,0.0020732000048155896
49,N,New_N_050.wav,9-8-4,3,0.2870485024177319,126x4,4x212,9,0.0694658525291528,0.4166070018685418,0.006398000004992355,8,0.19257483234162215,0.17735481881882764,0.0025384000036865473,4,0.5241445107479341,0.12416065135081955,0.002060499995423015
50,N,New_N_051.wav,9-8-4,3,0.3408782630254617,126x4,4x212,9,0.06559417439054305,0.39187890690188376,0.0061850999991293065,8,0.17599500967847181,0.13281758489819212,0.002532599995902274,4,0.5234459927187998,0.12565602201943868,0.0020735000070999376
51,N,New_N_052.wav,9-8-4,3,0.2809992077322885,126x4,4x212,9,0.05644224795566857,0.3007988098490013,0.00601720000122441,8,0.11499486437443497,0.106641549019815,0.0034104000005754642,4,0.5961889545129422,0.15667546361676446,0.002089700006763451
52,N,New_N_053.wav,9-8-4,3,0.3224841827422258,126x4,4x212,9,0.06354621934310513,0.35288004186158983,0.0059875999941141345,8,0.1468562831440399,0.154803036255213,0.0028959000046597794,4,0.46817896036347867,0.11074673962356618,0.0021142000041436404
53,N,New_N_054.wav,9-8-4,3,0.2799984620739178,126x4,4x212,9,0.055552844493641264,0.3852157006739868,0.006593400001293048,8,0.15290620100322946,0.18280462187306742,0.0029892000020481646,4,0.45922182024479596,0.13596469001968894,0.0020355999949970283
54,N,New_N_055.wav,9-8-4,3,0.28568166325667993,126x4,4x212,9,0.061938116010964536,0.41399571871621604,0.006588500000361819,8,0.12926798477746504,0.18721633012172686,0.002976800002215896,4,0.4563401778586852,0.12570593704150282,0.0020517000011750497
55,N,New_N_056.wav,9-8-4,3,0.22925750314765386,126x4,4x212,9,0.06308633034455767,0.42425435317897003,0.006088999994972255,8,0.1097558258028869,0.2254124724834439,0.0026354000001447275,4,0.4116263740289603,0.15027128670000814,0.002122199999575969
56,N,New_N_057.wav,9-8-4,3,0.3907366954480926,126x4,4x212,9,0.05180796196244903,0.3983029146585817,0.006560999994690064,8,0.10809838055348205,0.12718559358039747,0.002696199997444637,4,0.42280405798042997,0.0905151551040115,0.0021766000063507818
57,N,New_N_058.wav,9-8-4,3,0.2773433778516928,126x4,4x212,9,0.061826632091353945,0.45057307140113323,0.006485600002633873,8,0.22363449824641923,0.2008935827208469,0.0034014000048046,4,0.4087966337384529,0.19878156820565154,0.0019710999986273237
58,N,New_N_059.wav,9-8-4,3,0.3306003024126831,126x4,4x212,9,0.05978688933094749,0.3581790297183101,0.006376900004397612,8,0.17047669843542634,0.12094527951446975,0.003101100002822932,4,0.5325137929986565,0.1306865401430902,0.0020155999955022708
