distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
15-14-13-12-11,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.7694311065278807,0.7875,200
15-14-13-12-11,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7508919131359525,0.80625,200
15-14-13-12-11,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,128,728,72,72,0.8559999999999999,0.64,0.9099999999999999,0.7030714285714286,0.775,200
15-14-13-12-11,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.7399999999999999,0.9349999999999999,0.7862982434718373,0.8375,200
15-14-13-12-11,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.7427703761755486,0.78125,200
15-14-13-12-11,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,109,709,91,91,0.818,0.5449999999999999,0.8862499999999999,0.5588740507986384,0.715625,200
15-14-13-12-11,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,110,710,90,90,0.82,0.55,0.8875,0.5493175161547403,0.71875,200
15-14-13-12-11,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,111,711,89,89,0.8219999999999998,0.5549999999999999,0.8887499999999999,0.5627872095698183,0.7218749999999999,200
15-14-13-12-11,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,107,707,93,93,0.8140000000000001,0.535,0.88375,0.5496482787527563,0.7093750000000001,200
15-14-13-12-11,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,121,721,79,79,0.842,0.6050000000000001,0.9012499999999999,0.6118219189688276,0.7531249999999999,200
15-14-13-12-11,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9575000000000001,0.8454789272030651,0.89375,200
15-14-13-12-11,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8626925042253986,0.909375,200
15-14-13-12-11,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8759652808491818,0.91875,200
15-14-13-12-11,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662500000000002,0.8665573444643211,0.915625,200
15-14-13-12-11,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.8600000000000001,0.9650000000000001,0.8815177019124387,0.9125,200
15-14-13-12-11,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.92875,0.7166599973322662,0.821875,200
15-14-13-12-11,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7220206111969819,0.828125,200
15-14-13-12-11,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7371824092600935,0.825,200
15-14-13-12-11,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7022493822213317,0.81875,200
15-14-13-12-11,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7174909295118354,0.8281250000000002,200
15-14-13-12-11,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9603146875098094,0.975,200
15-14-13-12-11,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737499999999999,0.9004755394980958,0.934375,200
15-14-13-12-11,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,185,785,15,15,0.9700000000000001,0.925,0.98125,0.9247793263646923,0.953125,200
15-14-13-12-11,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9048467792370232,0.940625,200
15-14-13-12-11,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9433370288248337,0.9625,200
15-14-13-12-11,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8381373562558231,0.896875,200
15-14-13-12-11,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9674999999999999,0.875092671116042,0.91875,200
15-14-13-12-11,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8399999999999999,0.9600000000000002,0.8523238973008557,0.9,200
15-14-13-12-11,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8726745536558356,0.91875,200
15-14-13-12-11,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8587723967836798,0.90625,200
