,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,31,0,6,0,3
real_AS,0,36,3,0,1
real_MR,0,1,36,0,3
real_MS,0,0,6,32,2
real_MVP,3,1,8,1,27
