,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,38,1,1,0
real_MR,2,4,33,1,0
real_MS,0,0,1,35,4
real_MVP,1,3,1,3,32
