indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,12-4,DeepONMF_H2,2,nndsvd,0.33437475581838266,4x212,0.021469500032253563,12,0.2863045206810682,0.315599282130731,0.017246900009922683,4,0.20740045568583756,0.3226383869258531,0.003148999996483326
1,SNR_0db,N,New_N_002.wav,12-4,DeepONMF_H2,2,nndsvd,0.33210895820986774,4x212,0.020112300058826804,12,0.28300325903662205,0.33742172567959916,0.01602490001823753,4,0.19870184268997576,0.3379665278368323,0.0031856000423431396
2,SNR_0db,N,New_N_003.wav,12-4,DeepONMF_H2,2,nndsvd,0.3348417365680333,4x212,0.018931700033135712,12,0.2874436969853597,0.337410861603456,0.015133999986574054,4,0.2018252543206485,0.3274599779408515,0.002989899949170649
3,SNR_0db,N,New_N_004.wav,12-4,DeepONMF_H2,2,nndsvd,0.33728551204463986,4x212,0.020998400053940713,12,0.2894213779197203,0.342339667040984,0.01621299993712455,4,0.2056251408202122,0.3054529630866866,0.003859100048430264
4,SNR_0db,N,New_N_005.wav,12-4,DeepONMF_H2,2,nndsvd,0.3338411327388218,4x212,0.020558999967761338,12,0.28491894753390384,0.3241580618680051,0.01673629996366799,4,0.2028127528276593,0.34984075601110126,0.0029084000270813704
5,SNR_0db,N,New_N_006.wav,12-4,DeepONMF_H2,2,nndsvd,0.3374607989023943,4x212,0.02004899992607534,12,0.2879162948496661,0.3383274516866224,0.016493699979037046,4,0.20246246591344363,0.31206291414479287,0.002769300015643239
6,SNR_0db,N,New_N_007.wav,12-4,DeepONMF_H2,2,nndsvd,0.3381370431221385,4x212,0.020338299917057157,12,0.287546953230461,0.323743973072379,0.01684739999473095,4,0.2131773130508311,0.3105729392407972,0.0027435000520199537
7,SNR_0db,N,New_N_008.wav,12-4,DeepONMF_H2,2,nndsvd,0.33459543896976923,4x212,0.021698700031265616,12,0.28365522505300034,0.33075337790651127,0.017278899904340506,4,0.20983464839702753,0.2951378264221058,0.003614500048570335
8,SNR_0db,N,New_N_009.wav,12-4,DeepONMF_H2,2,nndsvd,0.3380906824408092,4x212,0.01837800000794232,12,0.28534951435277556,0.3353761364239709,0.01482520007994026,4,0.20725984458663946,0.3194215354851355,0.0028234999626874924
9,SNR_0db,N,New_N_010.wav,12-4,DeepONMF_H2,2,nndsvd,0.33908676741682414,4x212,0.018150199903175235,12,0.2855883483827312,0.3355011935738745,0.014858299982734025,4,0.2090078992791807,0.3466852956046638,0.0025791999651119113
10,SNR_0db,N,New_N_011.wav,12-4,DeepONMF_H2,2,nndsvd,0.3381512996069861,4x212,0.018439200008288026,12,0.28645928759032036,0.33133858237231595,0.014964700094424188,4,0.2081179456380744,0.320927982697887,0.0026537999510765076
11,SNR_0db,N,New_N_012.wav,12-4,DeepONMF_H2,2,nndsvd,0.33643164151882926,4x212,0.019451700034551322,12,0.2875352133970188,0.3259488326461769,0.015957099967636168,4,0.2085639317781218,0.3166406422001364,0.002723700017668307
12,SNR_0db,N,New_N_013.wav,12-4,DeepONMF_H2,2,nndsvd,0.33663496120416414,4x212,0.020921400049701333,12,0.2857972303847935,0.3377996291481313,0.015852199983783066,4,0.20676423325021107,0.32750640230853584,0.0034902000334113836
13,SNR_0db,N,New_N_014.wav,12-4,DeepONMF_H2,2,nndsvd,0.33406232506874023,4x212,0.01918669999577105,12,0.2839037280820688,0.33416295070046087,0.015231100027449429,4,0.20549926221036363,0.3390413337406035,0.0030328999273478985
14,SNR_0db,N,New_N_015.wav,12-4,DeepONMF_H2,2,nndsvd,0.34313471710122184,4x212,0.01778220001142472,12,0.29281700564456664,0.32669876000380355,0.014071799931116402,4,0.20503312456878858,0.34984809023825586,0.002580000087618828
15,SNR_0db,N,New_N_016.wav,12-4,DeepONMF_H2,2,nndsvd,0.33757738257634434,4x212,0.01846379996277392,12,0.29080423020769447,0.3201667578011964,0.014078599982894957,4,0.20617525593952604,0.31787749500577583,0.0035435999743640423
16,SNR_0db,N,New_N_017.wav,12-4,DeepONMF_H2,2,nndsvd,0.3460296084880339,4x212,0.018539800075814128,12,0.2926558661379822,0.33048332731253155,0.015020300052128732,4,0.21520204580757235,0.31104300518782196,0.0027495999820530415
17,SNR_0db,N,New_N_018.wav,12-4,DeepONMF_H2,2,nndsvd,0.33693718252679056,4x212,0.018645600066520274,12,0.2887124281095318,0.32200098744503347,0.015119199990294874,4,0.2099643155434732,0.3283004638317382,0.0027839000103995204
18,SNR_0db,N,New_N_019.wav,12-4,DeepONMF_H2,2,nndsvd,0.33713716747452654,4x212,0.019562500063329935,12,0.287162285245086,0.3272755512055807,0.01586819998919964,4,0.204363493689958,0.295244241123175,0.002919199992902577
19,SNR_0db,N,New_N_020.wav,12-4,DeepONMF_H2,2,nndsvd,0.33632201773373194,4x212,0.020026499987579882,12,0.2869945231240565,0.3248553438915374,0.016492699971422553,4,0.20709826808152837,0.30230237146239575,0.0026857999619096518
20,SNR_0db,N,New_N_021.wav,12-4,DeepONMF_H2,2,nndsvd,0.3343852063862039,4x212,0.02092739997897297,12,0.2839711757092626,0.32746427913110665,0.016540999989956617,4,0.2065972981033995,0.30958075749880537,0.0032151000341400504
21,SNR_0db,N,New_N_022.wav,12-4,DeepONMF_H2,2,nndsvd,0.3379276075411375,4x212,0.01924609998241067,12,0.2887781237264403,0.3322134424252025,0.015394099988043308,4,0.20650965802816468,0.326681158117751,0.0030722999945282936
22,SNR_0db,N,New_N_023.wav,12-4,DeepONMF_H2,2,nndsvd,0.3331250934323986,4x212,0.018043800024315715,12,0.2818254919695862,0.3299832469113828,0.014655200066044927,4,0.20579554041637732,0.3210063650943215,0.002578499959781766
23,SNR_0db,N,New_N_024.wav,12-4,DeepONMF_H2,2,nndsvd,0.33766683738457426,4x212,0.017469799960963428,12,0.2886720611818168,0.33199384119365294,0.014144299901090562,4,0.20625609066094394,0.34905194023778185,0.002591799944639206
24,SNR_0db,N,New_N_025.wav,12-4,DeepONMF_H2,2,nndsvd,0.3400924820277042,4x212,0.018396200030110776,12,0.28947162753972033,0.33135494058598836,0.014737799996510148,4,0.2090547148891979,0.34815989252468654,0.0028190999291837215
25,SNR_0db,N,New_N_026.wav,12-4,DeepONMF_H2,2,nndsvd,0.33645319705686644,4x212,0.017926299944519997,12,0.2879246855376415,0.3373263327557856,0.014350299956277013,4,0.20808095924432482,0.3539276829875448,0.0027840000111609697
