indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,13-12-6,3,0.31345083250418393,126x6,6x212,13,0.054387720200105384,0.33927204523679666,0.00892339999700198,12,0.15471794750520085,0.146497696991561,0.0037489000023924746,6,0.4707264167451294,0.11705936027774591,0.002813300001434982
1,N,New_N_002.wav,13-12-6,3,0.24860772266105946,126x6,6x212,13,0.06242183826623018,0.36140381785896103,0.008998600002087187,12,0.1474329956741867,0.1918125999093857,0.004107200002181344,6,0.4089147512829741,0.16531294539326932,0.0029145000007702038
2,N,New_N_003.wav,13-12-6,3,0.3345856215951541,126x6,6x212,13,0.05360624139831524,0.4013278018076245,0.00903400000242982,12,0.19972322893073402,0.14975639318363845,0.004100099999050144,6,0.48729510328367737,0.19564684385106543,0.0028064999933121726
3,N,New_N_004.wav,13-12-6,3,0.24107694838292343,126x6,6x212,13,0.05268439902942476,0.35805850736503114,0.009837999998126179,12,0.1551519190400768,0.15327141154215312,0.004064900000230409,6,0.43794086102019814,0.10481103035989583,0.0028811000011046417
4,N,New_N_005.wav,13-12-6,3,0.2339350595782234,126x6,6x212,13,0.05523365524374092,0.3299250836167062,0.008565900003304705,12,0.18326705059985188,0.2018571661005494,0.003722199995536357,6,0.38354645873111426,0.19413395311031462,0.002797200002532918
5,N,New_N_006.wav,13-12-6,3,0.3099133870324008,126x6,6x212,13,0.058008913892743236,0.3710399016457782,0.009513199998764321,12,0.1533595769696848,0.14960314348999004,0.003663700001197867,6,0.46386067392069813,0.11744767730514663,0.0027945999972871505
6,N,New_N_007.wav,13-12-6,3,0.2367884273521139,126x6,6x212,13,0.05601664784695933,0.3711205638597171,0.00876550000248244,12,0.15162087421006154,0.20159922565265528,0.003677399996377062,6,0.4153182874874316,0.14408006024808748,0.003392199992958922
7,N,New_N_008.wav,13-12-6,3,0.2459322760592093,126x6,6x212,13,0.059043034254175265,0.33642690092121913,0.008312999998452142,12,0.12077844252771065,0.189410969615167,0.0033870999977807514,6,0.4989158245468528,0.1559035067141747,0.0025267000019084662
8,N,New_N_009.wav,13-12-6,3,0.2676078021686018,126x6,6x212,13,0.060734921671950264,0.3423740966576135,0.008253599997260608,12,0.15451908283862842,0.12839718216790066,0.0032770999969216064,6,0.4937003705031313,0.12447745612723746,0.002475300003425218
9,N,New_N_010.wav,13-12-6,3,0.2965956044348316,126x6,6x212,13,0.05093247215880874,0.36208621677014546,0.007763399997202214,12,0.1533691450345779,0.14212805482061364,0.003224799998861272,6,0.48671144921423665,0.13033515999469128,0.0024219999977503903
