indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,4-9,2,0.1387580331892727,126x9,9x212,4,0.11632745238142624,0.2718301512323283,0.007737099978839979,9,0.048842482267103214,0.13608293942224187,0.0036792999890167266
1,N,New_N_002.wav,4-9,2,0.1270582873019932,126x9,9x212,4,0.10475134618969631,0.22312595493348208,0.006165300001157448,9,0.04461370993518564,0.1741647946380088,0.00479000000632368
2,N,New_N_003.wav,4-9,2,0.1206357448705988,126x9,9x212,4,0.09572825331258386,0.2965916870171403,0.006067800015443936,9,0.046943559565626534,0.19757351780636312,0.005022199999075383
3,N,New_N_004.wav,4-9,2,0.1276802833942498,126x9,9x212,4,0.10063212946067782,0.24486829344382824,0.006062000000383705,9,0.050304774538046666,0.1076113144022867,0.004873199999565259
4,N,New_N_005.wav,4-9,2,0.14524366518397483,126x9,9x212,4,0.12365951381452421,0.1800388410057119,0.00693840000894852,9,0.04902144305512304,0.15697912889204557,0.0034346999891567975
5,N,New_N_006.wav,4-9,2,0.1313826435776709,126x9,9x212,4,0.10991041290605216,0.2626956312678635,0.005950299993855879,9,0.04495467150154667,0.1657345927240978,0.004030100011732429
6,N,New_N_007.wav,4-9,2,0.1356645065868298,126x9,9x212,4,0.11396052794175221,0.24481082725123207,0.0060511000046972185,9,0.05049486852335557,0.17343618111995784,0.004879099986283109
7,N,New_N_008.wav,4-9,2,0.11401489616872001,126x9,9x212,4,0.08804318597019119,0.30381216831002983,0.006778899987693876,9,0.04548382569895103,0.1874039219724827,0.003569799999240786
8,N,New_N_009.wav,4-9,2,0.13482542544246187,126x9,9x212,4,0.11211878779850183,0.17873454387480134,0.007103800016921014,9,0.04605425144309263,0.13853797921799268,0.0034275000216439366
9,N,New_N_010.wav,4-9,2,0.13607342408860013,126x9,9x212,4,0.11083457848472887,0.25224225182605947,0.0058197999896947294,9,0.047040126534722185,0.16238072965078854,0.003909499995643273
10,N,New_N_011.wav,4-9,2,0.13151171923112628,126x9,9x212,4,0.10646517036837044,0.2179272244040765,0.0060375000175554305,9,0.048476586235824765,0.11572277424761958,0.003445099981036037
11,N,New_N_012.wav,4-9,2,0.1353471279681152,126x9,9x212,4,0.1145601931271131,0.30983825826712713,0.007506499998271465,9,0.043523111041106795,0.1493853658702783,0.0036145000194665045
12,N,New_N_013.wav,4-9,2,0.12887300167600477,126x9,9x212,4,0.1053693138078041,0.26273584995275706,0.007654499990167096,9,0.048773674000621756,0.1792529447283641,0.0037429000076372176
13,N,New_N_014.wav,4-9,2,0.16105417575067113,126x9,9x212,4,0.139848671782718,0.15814484813411517,0.005627499980619177,9,0.04680654115534551,0.10531785740162669,0.003255700023146346
14,N,New_N_015.wav,4-9,2,0.13738815173920066,126x9,9x212,4,0.10363499558879685,0.3657857194265979,0.006102200015448034,9,0.06655786017796547,0.19832443240533523,0.0032033000024966896
15,N,New_N_016.wav,4-9,2,0.13008476915099149,126x9,9x212,4,0.10466373473803943,0.3725785580956111,0.006479200004832819,9,0.0473703182142727,0.15269189324039859,0.0031393000099342316
16,N,New_N_017.wav,4-9,2,0.13636089012894748,126x9,9x212,4,0.11264981527006952,0.2926337268013761,0.0055201000068336725,9,0.05074796580525701,0.19515848866630364,0.0034156999900005758
17,N,New_N_018.wav,4-9,2,0.12086230821559259,126x9,9x212,4,0.09559147991264187,0.36863912266366955,0.005686099990271032,9,0.04792744669735366,0.19186758153794978,0.0030846000008750707
18,N,New_N_019.wav,4-9,2,0.13033143238665956,126x9,9x212,4,0.10729207522642414,0.3130998486680843,0.005962299997918308,9,0.04605372361936471,0.15929836980218537,0.003441999986534938
19,N,New_N_020.wav,4-9,2,0.1299506013640705,126x9,9x212,4,0.11017875228214002,0.3003153393473199,0.005442499998025596,9,0.04562798942713434,0.14664756974903967,0.0037511999835260212
20,N,New_N_021.wav,4-9,2,0.13495832062782892,126x9,9x212,4,0.1086608145490525,0.2936167425415774,0.005962700000964105,9,0.04637738091076368,0.14978357831161954,0.003023599972948432
21,N,New_N_022.wav,4-9,2,0.1235153961889449,126x9,9x212,4,0.09831055128146396,0.24650457038273751,0.005884599988348782,9,0.04631133113659995,0.13647766008017598,0.0037431000091601163
22,N,New_N_023.wav,4-9,2,0.131124486409069,126x9,9x212,4,0.10902007411675249,0.23274202202370897,0.005518499994650483,9,0.042790167126291696,0.21476529966922342,0.0031504000071436167
23,N,New_N_024.wav,4-9,2,0.12468675057093849,126x9,9x212,4,0.10250689149463778,0.24319087953453436,0.005940200004260987,9,0.04602359521086079,0.1817753830863796,0.0031386000046040863
24,N,New_N_025.wav,4-9,2,0.12243218045045626,126x9,9x212,4,0.10171816410277595,0.363268609439878,0.0052937000000383705,9,0.04563222412953884,0.17117639037125348,0.003274799993960187
25,N,New_N_026.wav,4-9,2,0.14125571812948065,126x9,9x212,4,0.11994883422336745,0.28980243015656093,0.005853899987414479,9,0.04454657998957723,0.1380388613361759,0.0030157000001054257
26,N,New_N_027.wav,4-9,2,0.1271685572034562,126x9,9x212,4,0.10610837958666416,0.21488529091679817,0.005942999996477738,9,0.04126192310615752,0.16227109926686628,0.003059100010432303
27,N,New_N_028.wav,4-9,2,0.14233474851323286,126x9,9x212,4,0.12115633563019464,0.22680693163321097,0.005660099996021017,9,0.044038990710761415,0.20228146033427896,0.003189699986251071
28,N,New_N_029.wav,4-9,2,0.1339477557627362,126x9,9x212,4,0.11051313008031523,0.27625978751922275,0.006392299983417615,9,0.04816852595397919,0.15106694696292988,0.003259799996158108
29,N,New_N_030.wav,4-9,2,0.1326808471574578,126x9,9x212,4,0.10272961668608399,0.3529699547871629,0.00607460000901483,9,0.07923292829693401,0.14669566752868565,0.0036032999923918396
30,N,New_N_031.wav,4-9,2,0.13491395405283846,126x9,9x212,4,0.11348679992150203,0.26987710819719984,0.005688599980203435,9,0.04350794066866323,0.1337253162138493,0.0031381000007968396
31,N,New_N_032.wav,4-9,2,0.1356359976269926,126x9,9x212,4,0.11331076899931597,0.1916598579941683,0.006353800010401756,9,0.04166427817628118,0.16789952397487629,0.003192400006810203
32,N,New_N_033.wav,4-9,2,0.14337189450528573,126x9,9x212,4,0.12354887160208043,0.16926507513390085,0.005650300008710474,9,0.04061475600850362,0.16084550811375048,0.0035197999968659133
33,N,New_N_034.wav,4-9,2,0.13463669930818342,126x9,9x212,4,0.1105956536019104,0.25758790008775123,0.00572190000093542,9,0.043607876608313244,0.1546592112953481,0.003398599976208061
34,N,New_N_035.wav,4-9,2,0.1352375634727132,126x9,9x212,4,0.11374420202155776,0.26179887473619107,0.005848899978445843,9,0.04694223318079473,0.16791448464449826,0.0035149000177625567
35,N,New_N_036.wav,4-9,2,0.14176394226724526,126x9,9x212,4,0.1181972586093666,0.2374760283684757,0.005556199990678579,9,0.05056485071874789,0.1414809126964759,0.003589599975384772
36,N,New_N_037.wav,4-9,2,0.10739995848626917,126x9,9x212,4,0.07393921681651659,0.1641680518032939,0.005728299991460517,9,0.04828716863526525,0.11356669621168779,0.004046099988045171
37,N,New_N_038.wav,4-9,2,0.10049524752833522,126x9,9x212,4,0.0834425723679479,0.39869800096879815,0.006649699993431568,9,0.035489316138157916,0.24841138284974681,0.0033537999843247235
38,N,New_N_039.wav,4-9,2,0.09783799484730273,126x9,9x212,4,0.07123216161426722,0.16829445940158164,0.005631899985019118,9,0.04063015923015342,0.1908924956567641,0.004930100025376305
39,N,New_N_040.wav,4-9,2,0.10545981932739809,126x9,9x212,4,0.07494676698975013,0.23374451716261432,0.005983500013826415,9,0.04571671712422793,0.1796325593421639,0.0031036000000312924
40,N,New_N_041.wav,4-9,2,0.11021814087100405,126x9,9x212,4,0.09030260828225622,0.3997191632297287,0.006859599991003051,9,0.045729389230010464,0.15924278417972898,0.003168200026266277
41,N,New_N_042.wav,4-9,2,0.12756101303799944,126x9,9x212,4,0.10337252391677923,0.25787079297191257,0.005576399998972192,9,0.04548514390599096,0.24120709444054178,0.003456000005826354
42,N,New_N_043.wav,4-9,2,0.12017753261065092,126x9,9x212,4,0.09474883281855612,0.21334918920019472,0.0055155000009108335,9,0.04687440333189233,0.1949761517058961,0.0031233999761752784
43,N,New_N_044.wav,4-9,2,0.11500939484789946,126x9,9x212,4,0.08842411497627958,0.3510316815038013,0.006297400017501786,9,0.044516015260606674,0.1903961064760427,0.0032282999891322106
