clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,143,17,3,0.9,0.925,0.89375,0.6851851851851852,0.909375,40
AS,31,131,29,9,0.81,0.775,0.81875,0.5166666666666667,0.796875,40
MR,29,152,8,11,0.905,0.725,0.95,0.7837837837837838,0.8374999999999999,40
MS,17,150,10,23,0.835,0.425,0.9375,0.6296296296296297,0.68125,40
MVP,19,157,3,21,0.88,0.475,0.98125,0.8636363636363636,0.7281249999999999,40
PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6957803257803258,0.790625,200
