,N,AS,MR,MS,MVP
N,98.0,0.5,0.5,0.0,1.0
AS,0.0,96.5,3.0,0.0,0.5
MR,0.0,1.5,96.5,1.0,1.0
MS,0.0,1.0,1.5,94.0,3.5000000000000004
MVP,4.0,3.0,1.0,3.0,89.0
