clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,158,2,1,0.985,0.975,0.9875,0.9512195121951219,0.98125,40
AS,39,152,8,1,0.955,0.975,0.95,0.8297872340425532,0.9624999999999999,40
MR,34,159,1,6,0.965,0.85,0.99375,0.9714285714285714,0.921875,40
MS,37,158,2,3,0.975,0.925,0.9875,0.9487179487179487,0.95625,40
MVP,33,155,5,7,0.94,0.825,0.96875,0.868421052631579,0.896875,40
PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9139148638031548,0.9437499999999999,200
