clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,159,1,4,0.975,0.9,0.99375,0.972972972972973,0.946875,40
AS,40,158,2,0,0.99,1.0,0.9875,0.9523809523809523,0.99375,40
MR,35,160,0,5,0.975,0.875,1.0,1.0,0.9375,40
MS,38,157,3,2,0.975,0.95,0.98125,0.926829268292683,0.965625,40
MVP,38,153,7,2,0.955,0.95,0.95625,0.8444444444444444,0.953125,40
PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9393255276182104,0.959375,200
