indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,original,N,New_N_001.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.25335057028720115,4x212,0.028277199948206544,12,0.08079028847693094,0.24498351605541485,0.017632799921557307,8,0.05820912959671601,0.24103666671534146,0.0034975999733433127,6,0.06042993156110149,0.27654069981791596,0.003483799984678626,4,0.06343948901836491,0.3143983762530677,0.0026873000897467136
1,original,N,New_N_002.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.26036735994937077,4x212,0.025999700068496168,12,0.07444022387871983,0.2560252267178093,0.016109899966977537,8,0.05848576948822524,0.24014482773966053,0.003523800056427717,6,0.06363944108981029,0.24873788052697385,0.002999400021508336,4,0.0704567583748454,0.27609429702936455,0.002472599968314171
2,original,N,New_N_003.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.2531537425024443,4x212,0.025534900021739304,12,0.07978176264451435,0.23303185141143892,0.015022199950180948,8,0.05823789767079042,0.2694673563802052,0.003997700056061149,6,0.06021572197344418,0.3108064815392805,0.0032189999474212527,4,0.06672849172620753,0.30279676075392653,0.002391599933616817
3,original,N,New_N_004.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.25116944267124097,4x212,0.024305399972945452,12,0.07971105611177393,0.2810781515804833,0.014750800095498562,8,0.056808951598570606,0.28721221506734107,0.0035693999379873276,6,0.059196027530906956,0.29655060611968265,0.0027903999434784055,4,0.06735089174641443,0.30240234422451656,0.0023539999965578318
4,original,N,New_N_005.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.2532941026767195,4x212,0.026264999993145466,12,0.07663593028128216,0.270548091078467,0.014957699924707413,8,0.05917342323294078,0.2676817648252177,0.004033700097352266,6,0.06280627944108096,0.2938357652367902,0.0036407000152394176,4,0.06823660353015668,0.3764634822464122,0.002611899981275201
5,original,N,New_N_006.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.25563839099930336,4x212,0.026723399991169572,12,0.08128841817811337,0.2727576968774519,0.016347300028428435,8,0.05797563352989279,0.2381055150760823,0.0034398999996483326,6,0.06134313533011219,0.24124476253126367,0.003106100019067526,4,0.06633464435703085,0.3188951620356551,0.0026615000097081065
6,original,N,New_N_007.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.25541278293269276,4x212,0.02739469998050481,12,0.0753088362711464,0.24417783910211574,0.01616409991402179,8,0.06091639142017233,0.24324850450470908,0.00421380007173866,6,0.062493561236500905,0.27301995890767283,0.003237699973396957,4,0.07282983415949092,0.28894486584139395,0.0026839999482035637
7,original,N,New_N_008.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.2573161251101666,4x212,0.026268300018273294,12,0.07545669766754569,0.23503107309103535,0.016082199988886714,8,0.06034255392317941,0.2537540486380457,0.003211700008250773,6,0.06348549168213616,0.2830081749555011,0.0031627999851480126,4,0.07183531533733277,0.2902865102085805,0.0028357000555843115
8,original,N,New_N_009.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.25525009659555736,4x212,0.0257692999439314,12,0.07856920391903828,0.24045360664893653,0.015523000038228929,8,0.05924249812469225,0.19912161425357056,0.0034174000611528754,6,0.06467445082711674,0.22204009057086443,0.003182200016453862,4,0.07401610929954172,0.26238118496156276,0.0025648000882938504
9,original,N,New_N_010.wav,12-8-6-4,DeepONMF_H4,4,nndsvd,0.25742034322650065,4x212,0.02766150003299117,12,0.08678352134223101,0.24872216591225124,0.016280999989248812,8,0.05846136995823102,0.24090932253101519,0.004367200075648725,6,0.06673117381000811,0.21639477828358847,0.003363099996931851,4,0.07524883053082382,0.3030947268277871,0.0025855000130832195
