,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.5,95.0,3.0,1.0,0.5
MR,3.0,5.5,88.5,1.5,1.5
MS,0.5,0.5,2.0,94.5,2.5
MVP,5.5,3.5000000000000004,2.0,2.5,86.5
