indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
275,original,NMF,26,1,0.0,0.06529343870843084,26x212,126x26,0.023558099986985326
276,original,NMF,26,1,0.0,0.07536634569698267,26x212,126x26,0.02448659995570779
277,original,NMF,26,1,0.0,0.06798582618668429,26x212,126x26,0.025942499982193112
278,original,NMF,26,1,0.0,0.07132508325361162,26x212,126x26,0.02678709989413619
279,original,NMF,26,1,0.0,0.06373702655520394,26x212,126x26,0.02524660003837198
280,original,NMF,26,1,0.0,0.06391197879739902,26x212,126x26,0.025658999918960035
281,original,NMF,26,1,0.0,0.0676566110732149,26x212,126x26,0.025899000000208616
282,original,NMF,26,1,0.0,0.08194474553788712,26x212,126x26,0.027761700097471476
283,original,NMF,26,1,0.0,0.07429011285493824,26x212,126x26,0.023515000008046627
284,original,NMF,26,1,0.0,0.07522813790644957,26x212,126x26,0.026447499985806644
285,original,NMF,26,1,0.0,0.06591446898206349,26x212,126x26,0.02599180000834167
286,original,NMF,26,1,0.0,0.07375548751428929,26x212,126x26,0.02606160007417202
287,original,NMF,26,1,0.0,0.07183988173970406,26x212,126x26,0.0260333000915125
288,original,NMF,26,1,0.0,0.07689192594958637,26x212,126x26,0.025931600015610456
289,original,NMF,26,1,0.0,0.06718080664012886,26x212,126x26,0.02342829992994666
290,original,NMF,26,1,0.0,0.06996929365968683,26x212,126x26,0.023852000012993813
291,original,NMF,26,1,0.0,0.06413928266055131,26x212,126x26,0.023615899961441755
292,original,NMF,26,1,0.0,0.06535543995793851,26x212,126x26,0.023897500010207295
293,original,NMF,26,1,0.0,0.0801357093458366,26x212,126x26,0.024458800093270838
294,original,NMF,26,1,0.0,0.06942658662858334,26x212,126x26,0.02577670000027865
295,original,NMF,26,1,0.0,0.0753901149872266,26x212,126x26,0.023485900019295514
296,original,NMF,26,1,0.0,0.0872192875497274,26x212,126x26,0.025441700010560453
297,original,NMF,26,1,0.0,0.07285362985965099,26x212,126x26,0.022696100058965385
298,original,NMF,26,1,0.0,0.07113323132961634,26x212,126x26,0.025089899892918766
299,original,NMF,26,1,0.0,0.07967309395934292,26x212,126x26,0.02360810001846403
300,original,NMF,26,1,0.0,0.07409507027353303,26x212,126x26,0.025161699973978102
301,original,NMF,26,1,0.0,0.0808849488132188,26x212,126x26,0.0252362999599427
302,original,NMF,26,1,0.0,0.08142625104704912,26x212,126x26,0.023955099983140826
303,original,NMF,26,1,0.0,0.060999734221782925,26x212,126x26,0.02536070009227842
304,original,NMF,26,1,0.0,0.08133552691255315,26x212,126x26,0.025225499994121492
305,original,NMF,26,1,0.0,0.07309125650142728,26x212,126x26,0.02415029995609075
306,original,NMF,26,1,0.0,0.07703157405671268,26x212,126x26,0.027176000061444938
307,original,NMF,26,1,0.0,0.0707939266755356,26x212,126x26,0.02520540007390082
308,original,NMF,26,1,0.0,0.06274349076482992,26x212,126x26,0.027055999962612987
309,original,NMF,26,1,0.0,0.06537108927426921,26x212,126x26,0.024280100013129413
310,original,NMF,26,1,0.0,0.06663311945892465,26x212,126x26,0.02583190007135272
311,original,NMF,26,1,0.0,0.06769446226936383,26x212,126x26,0.025270999991334975
312,original,NMF,26,1,0.0,0.06403085393347668,26x212,126x26,0.028120000031776726
313,original,NMF,26,1,0.0,0.0678043208116826,26x212,126x26,0.02713399997446686
314,original,NMF,26,1,0.0,0.07358317839882772,26x212,126x26,0.02683049999177456
315,original,NMF,26,1,0.0,0.07337997542661262,26x212,126x26,0.0252316000405699
316,original,NMF,26,1,0.0,0.07032507369453093,26x212,126x26,0.02329059992916882
317,original,NMF,26,1,0.0,0.0694755314749088,26x212,126x26,0.026816700003109872
318,original,NMF,26,1,0.0,0.0656809599973064,26x212,126x26,0.025072799995541573
319,original,NMF,26,1,0.0,0.07720441728902831,26x212,126x26,0.025899300002492964
320,original,NMF,26,1,0.0,0.06288559330865828,26x212,126x26,0.02303610008675605
321,original,NMF,26,1,0.0,0.07492856510267813,26x212,126x26,0.024931999971158803
322,original,NMF,26,1,0.0,0.07956113102567368,26x212,126x26,0.021321100066415966
323,original,NMF,26,1,0.0,0.07567628898877785,26x212,126x26,0.022822000086307526
324,original,NMF,26,1,0.0,0.06828760474697168,26x212,126x26,0.024713600054383278
325,original,NMF,26,1,0.0,0.05619305892983532,26x212,126x26,0.022203999920748174
326,original,NMF,26,1,0.0,0.06908606172123993,26x212,126x26,0.02552080003079027
327,original,NMF,26,1,0.0,0.07086205735589465,26x212,126x26,0.025404100073501468
328,original,NMF,26,1,0.0,0.08102171350376298,26x212,126x26,0.026171000092290342
