,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.5,1.0
AS,0.0,93.0,4.5,0.5,2.0
MR,2.5,6.0,88.5,1.5,1.5
MS,0.5,0.0,2.0,93.5,4.0
MVP,4.0,2.5,1.0,1.5,91.0
