,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,96.0,2.5,0.0,1.5
MR,0.0,3.0,95.0,1.0,1.0
MS,0.0,0.0,2.5,93.5,4.0
MVP,1.0,2.5,1.0,1.5,94.0
