,N,AS,MR,MS,MVP
N,94.0,0.0,0.0,1.5,4.5
AS,0.5,94.5,1.5,1.0,2.5
MR,5.0,7.5,81.0,4.5,2.0
MS,1.5,1.5,0.5,93.0,3.5000000000000004
MVP,5.0,4.0,1.5,3.0,86.5
