,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.0,1.0
AS,0.0,96.0,3.0,0.0,1.0
MR,2.0,1.5,93.0,2.5,1.0
MS,0.0,1.5,1.0,93.0,4.5
MVP,5.5,2.5,1.5,2.0,88.5
