indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,10-17,2,0.10133749679358015,126x17,17x212,10,0.06681057313835524,0.3928881729364507,0.012542499986011535,17,0.08095276054993918,0.1349643011677466,0.008931999997003004
1,N,New_N_002.wav,10-17,2,0.0990174293460919,126x17,17x212,10,0.06115734382872279,0.37122555396080664,0.013266900001326576,17,0.07282148242209227,0.1812132889045909,0.007111200015060604
2,N,New_N_003.wav,10-17,2,0.10580065111689235,126x17,17x212,10,0.0646034317495872,0.36246256560368695,0.015505899995332584,17,0.10818703796132499,0.16522167962196713,0.009516699996311218
3,N,New_N_004.wav,10-17,2,0.09839822898185788,126x17,17x212,10,0.0668861645952475,0.3448538935174147,0.01596010001958348,17,0.07548342729127508,0.1592736475797205,0.009200300002703443
4,N,New_N_005.wav,10-17,2,0.09002522771060004,126x17,17x212,10,0.06681615204490755,0.34331445825852,0.011609499983023852,17,0.05437872162144235,0.18386148348014394,0.011225199996260926
5,N,New_N_006.wav,10-17,2,0.10938621082790898,126x17,17x212,10,0.07019098790419794,0.3395757793991208,0.017531399993458763,17,0.0888334211751593,0.12872591639952016,0.009116100001847371
6,N,New_N_007.wav,10-17,2,0.10606400230523509,126x17,17x212,10,0.06182090427054762,0.3667521317253434,0.011560200015082955,17,0.09838122700478298,0.18422577170899376,0.012201300007291138
7,N,New_N_008.wav,10-17,2,0.10631808959372747,126x17,17x212,10,0.05669710467968685,0.34490414397973523,0.014957900013541803,17,0.12019144792976673,0.14069584537274868,0.009114199987379834
8,N,New_N_009.wav,10-17,2,0.099295378199313,126x17,17x212,10,0.058239813192381674,0.34715251683464715,0.012578499998198822,17,0.08000511386898339,0.16072973374531188,0.008791300002485514
9,N,New_N_010.wav,10-17,2,0.09112246294405951,126x17,17x212,10,0.05909955267431485,0.33127047310067625,0.013766199990641326,17,0.05575201650271786,0.1756710319508308,0.007071100000757724
10,N,New_N_011.wav,10-17,2,0.10635918349572134,126x17,17x212,10,0.07313840331949643,0.37496962412829593,0.01850989999365993,17,0.0710509278371749,0.1834954117697885,0.009637099981773645
11,N,New_N_012.wav,10-17,2,0.1073496360353378,126x17,17x212,10,0.07084415181008981,0.3094849729539432,0.014509500004351139,17,0.08681759322177526,0.14301793469658045,0.011179799999808893
12,N,New_N_013.wav,10-17,2,0.10117151027573215,126x17,17x212,10,0.06471269163153355,0.35648861279520716,0.014339599991217256,17,0.079094002451437,0.15009371742851413,0.008879700006218627
13,N,New_N_014.wav,10-17,2,0.09642572910465673,126x17,17x212,10,0.06449428614174924,0.37686016659617594,0.013535399979446083,17,0.07139888992031364,0.1665480905392179,0.009398399997735396
14,N,New_N_015.wav,10-17,2,0.10738206748195185,126x17,17x212,10,0.06705701714053351,0.3231880190747862,0.017579899984411895,17,0.11709759656376748,0.12057606650984741,0.006388000008882955
15,N,New_N_016.wav,10-17,2,0.09873322663107359,126x17,17x212,10,0.06709054331870694,0.33422075314850885,0.01936600002227351,17,0.06978086210888106,0.16333558381884025,0.010050699987914413
16,N,New_N_017.wav,10-17,2,0.1062908469941804,126x17,17x212,10,0.07104860574531661,0.31973017609706794,0.01790060001076199,17,0.07091666291798909,0.14030611733312928,0.010883300012210384
17,N,New_N_018.wav,10-17,2,0.10618379495170391,126x17,17x212,10,0.0736752765299382,0.36075757763523647,0.019148899998981506,17,0.07247594281001096,0.1533091826140763,0.006092700001318008
18,N,New_N_019.wav,10-17,2,0.09037225648318638,126x17,17x212,10,0.05928623956190954,0.3125259673942836,0.016553099994780496,17,0.05635021145969176,0.16979822556130314,0.0066787999821826816
