indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,7-5-4-2,4,0.4622502481207632,126x2,2x212,7,0.09322156879747431,0.34430199333738304,0.018395199993392453,5,0.2468994071792356,0.1846257384517004,0.005164500005776063,4,0.2792376044795343,0.17184380141785258,0.006618399987928569,2,0.5029894735584978,0.13698616983090575,0.006206599995493889
1,N,New_N_002.wav,7-5-4-2,4,0.3119144604318441,126x2,2x212,7,0.07793272435234269,0.27996871882912727,0.019544999988283962,5,0.2350894252009628,0.20419851667843547,0.007460499997250736,4,0.1497756672896024,0.1736174698169142,0.006880100001581013,2,0.642153898364451,0.20973126484454457,0.006031199998687953
2,N,New_N_003.wav,7-5-4-2,4,0.5115775159696885,126x2,2x212,7,0.08328075441493622,0.3413557546407408,0.018984299997100607,5,0.2040202453620057,0.11860106976157199,0.008576699998229742,4,0.24563545177911292,0.1056800425760039,0.006901699991431087,2,0.5147435376351939,0.08692769341422661,0.005961100017884746
3,N,New_N_004.wav,7-5-4-2,4,0.41051174389017214,126x2,2x212,7,0.08207547266146947,0.25861826189422626,0.016777299984823912,5,0.18651936559229432,0.08759463973715424,0.007825000007869676,4,0.3213213724085797,0.06454257088385927,0.00758129998575896,2,0.6108145263804902,0.07663757775897459,0.00714719999814406
4,N,New_N_005.wav,7-5-4-2,4,0.4421217356089336,126x2,2x212,7,0.0777874112540642,0.29090762494541456,0.018086800002492964,5,0.3033708829505888,0.24097570320690737,0.006634099991060793,4,0.1634331193501471,0.20794208558711172,0.006163000012747943,2,0.5395973778398062,0.26108681454633714,0.005358199996408075
5,N,New_N_006.wav,7-5-4-2,4,0.49194411496141,126x2,2x212,7,0.08123038088349642,0.24002460749573387,0.01788460000534542,5,0.21290086503792494,0.14434584424452143,0.007224899978609756,4,0.2453865516387464,0.11963568678041368,0.006599499989533797,2,0.4762199736131939,0.12218206610127358,0.006279299996094778
6,N,New_N_007.wav,7-5-4-2,4,0.3184170616581603,126x2,2x212,7,0.08496586479951457,0.32640367760238126,0.018784599989885464,5,0.286175361117593,0.17039905876463873,0.0077988999837543815,4,0.3324432522642805,0.15902933979981207,0.0079206999798771,2,0.6196149969704773,0.19632741420678396,0.005886300001293421
7,N,New_N_008.wav,7-5-4-2,4,0.31583562821173145,126x2,2x212,7,0.06952147808170814,0.4435784340137348,0.015756600012537092,5,0.23340471110329888,0.26885074533086356,0.005462500004796311,4,0.26011915127038043,0.2400195390793346,0.006334699981380254,2,0.53619431815477,0.19707183744647033,0.005955799977527931
8,N,New_N_009.wav,7-5-4-2,4,0.3968251217403023,126x2,2x212,7,0.07343243594282868,0.34912658344247405,0.016378300002543256,5,0.22130713215365003,0.22736599413116151,0.008275600004708394,4,0.25989874169316457,0.22595003219363638,0.007401400012895465,2,0.5667854815973883,0.27223119092025816,0.006981000013183802
9,N,New_N_010.wav,7-5-4-2,4,0.39401356472306465,126x2,2x212,7,0.0765654405012532,0.36220193823173774,0.014633299986599013,5,0.2699397193650662,0.30557718716673365,0.007908600004157051,4,0.2550993807964187,0.29561232409881677,0.007380900002317503,2,0.523746799828698,0.3176883419117764,0.007131799997296184
10,N,New_N_011.wav,7-5-4-2,4,0.2954613462315007,126x2,2x212,7,0.09732087620259534,0.31558987488844137,0.019694099988555536,5,0.2769598956276552,0.22865307590360956,0.007810299983248115,4,0.318490219452405,0.2268763761385573,0.00815490001696162,2,0.4995125605672632,0.13001885495028015,0.0075591999921016395
11,N,New_N_012.wav,7-5-4-2,4,0.406092434318301,126x2,2x212,7,0.08327358374217174,0.3052864498180203,0.019681000005220994,5,0.3388070770118806,0.22209417706690618,0.007122800016077235,4,0.28295240598951293,0.21771100824197986,0.006606600014492869,2,0.5587755043640082,0.2739513723232054,0.004091099981451407
12,N,New_N_013.wav,7-5-4-2,4,0.34892882835020367,126x2,2x212,7,0.08355910588576128,0.31468256164741387,0.016420300002209842,5,0.26655441405255037,0.18520856157674964,0.005764500005170703,4,0.32543291382260875,0.16452718815335085,0.007288099994184449,2,0.5747869776793043,0.1625762869021778,0.006855999992694706
13,N,New_N_014.wav,7-5-4-2,4,0.5657979538369401,126x2,2x212,7,0.0758268379027054,0.2549557935637862,0.018764000007649884,5,0.2618553289978323,0.09666981304203136,0.008118700003251433,4,0.2529930262707364,0.07360933495979043,0.007310700020752847,2,0.5458725786457567,0.08778114074963761,0.005659199989167973
14,N,New_N_015.wav,7-5-4-2,4,0.35274527753731605,126x2,2x212,7,0.09885384185618977,0.3449884195768593,0.019910500006517395,5,0.20139568680763972,0.2173723451209019,0.007285400002729148,4,0.2866159052786602,0.19867902904239676,0.006277699983911589,2,0.5013545562464409,0.24717945011325246,0.005704699986381456
15,N,New_N_016.wav,7-5-4-2,4,0.40819194019358135,126x2,2x212,7,0.07994368048734031,0.3655467585032924,0.01878220000071451,5,0.23075990674791028,0.20075266285909485,0.008728599990718067,4,0.31527336810404033,0.22054618627002254,0.007649900013348088,2,0.48275319856950494,0.22671707074635383,0.006376000004820526
16,N,New_N_017.wav,7-5-4-2,4,0.40450487348484515,126x2,2x212,7,0.07253267320772869,0.39958042546482603,0.017323200008831918,5,0.2738450783109216,0.2131776977336579,0.007370400009676814,4,0.21654218359032626,0.23634138881533628,0.006378900026902556,2,0.5537834884323802,0.2602198866391116,0.005579299991950393
17,N,New_N_018.wav,7-5-4-2,4,0.4315577153000478,126x2,2x212,7,0.08827839750745685,0.2832381900467821,0.018278899980941787,5,0.32635879009988195,0.18172685126241275,0.006944900000235066,4,0.31963855604655333,0.1815256818782108,0.007176599989179522,2,0.5512960870142013,0.12149116893281323,0.00541830001748167
18,N,New_N_019.wav,7-5-4-2,4,0.3559008832662018,126x2,2x212,7,0.07921373048022969,0.391342898651443,0.019910500006517395,5,0.23133774467688717,0.21972759772707334,0.005934600019827485,4,0.34763984913252965,0.1471692818118583,0.006223000003956258,2,0.6499514048865265,0.21334093393274828,0.005565400002524257
19,N,New_N_020.wav,7-5-4-2,4,0.359785929452832,126x2,2x212,7,0.07857338086917112,0.34887992155285275,0.01642660002107732,5,0.18335360402906356,0.21288040969397262,0.006657600024482235,4,0.15776457115626535,0.15610069294615156,0.0061067000206094235,2,0.5543121229968268,0.19057846219300045,0.0062655000074300915
20,N,New_N_021.wav,7-5-4-2,4,0.38129870578166924,126x2,2x212,7,0.07836756602177927,0.31028778285493486,0.020088599994778633,5,0.325814108573891,0.19165876030990148,0.007735999999567866,4,0.3284187525635999,0.17569047760933923,0.006105899985413998,2,0.5912732286047302,0.168658754948598,0.005356300011044368
21,N,New_N_022.wav,7-5-4-2,4,0.4385592698709843,126x2,2x212,7,0.07151405847417842,0.2969355313845006,0.012382000015350059,5,0.28505353882881207,0.21232368492659473,0.006784099998185411,4,0.2348579767913504,0.17691264129640238,0.006013500009430572,2,0.4328361777682668,0.13750975414747402,0.0055782000126782805
22,N,New_N_023.wav,7-5-4-2,4,0.414267656118135,126x2,2x212,7,0.08411107710980137,0.3338235873679002,0.0161925999855157,5,0.27148543144777887,0.24059030236207288,0.0068484000221360475,4,0.27134128614551756,0.22646149562562076,0.005983100010780618,2,0.5367386766495532,0.1964907146457195,0.006284900009632111
