distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
16-4,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8581068054752266,0.909375,200
16-4,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8542823189882013,0.90625,200
16-4,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9674999999999999,0.8686553987104784,0.91875,200
16-4,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9575000000000001,0.8329284750337382,0.89375,200
16-4,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.8600000000000001,0.9650000000000001,0.8684570741933835,0.9125,200
16-4,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,121,721,79,79,0.842,0.6050000000000001,0.9012499999999999,0.610055495254794,0.753125,200
16-4,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,107,707,93,93,0.8140000000000001,0.535,0.88375,0.571080294470125,0.7093750000000001,200
16-4,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,122,722,78,78,0.8440000000000001,0.6100000000000001,0.9024999999999999,0.6274712643678161,0.7562500000000001,200
16-4,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,119,719,81,81,0.8379999999999999,0.595,0.89875,0.6181603689760478,0.746875,200
16-4,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6987380322597119,0.7875000000000001,200
16-4,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9134577900007381,0.94375,200
16-4,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737499999999999,0.8961871786106792,0.934375,200
16-4,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8683838383838383,0.91875,200
16-4,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8962590331926716,0.934375,200
16-4,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9825000000000002,0.9328168340506935,0.95625,200
16-4,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,145,745,55,55,0.89,0.7250000000000001,0.93125,0.7295666163901459,0.828125,200
16-4,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7124078567597252,0.81875,200
16-4,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.6950000000000001,0.9237499999999998,0.7027715247715248,0.809375,200
16-4,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6594331065759638,0.790625,200
16-4,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7399385842827101,0.8375,200
16-4,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9603263019116678,0.975,200
16-4,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,187,787,13,13,0.974,0.9350000000000002,0.98375,0.9360773010773011,0.959375,200
16-4,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,187,787,13,13,0.974,0.9350000000000002,0.98375,0.9367473989425209,0.959375,200
16-4,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,187,787,13,13,0.974,0.9350000000000002,0.98375,0.9363950555221416,0.959375,200
16-4,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,191,791,9,9,0.9819999999999999,0.9550000000000001,0.9887499999999999,0.957892513990075,0.971875,200
16-4,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.8899999999999999,0.9725000000000001,0.8924940257620797,0.93125,200
16-4,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8857367731732028,0.925,200
16-4,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8415157548607027,0.890625,200
16-4,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.8450000000000001,0.9612499999999999,0.8482651028966546,0.903125,200
16-4,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.857271754774964,0.90625,200
