distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
16-4,2,KNN,DeepONMF_H2,1,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
16-4,2,KNN,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
16-4,2,KNN,DeepONMF_H2,3,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
16-4,2,KNN,DeepONMF_H2,4,157,34,6,3,0.955,0.98125,0.85,0.9631901840490797,0.9156249999999999
16-4,2,KNN,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
16-4,2,KNN,DeepONMF_W,1,147,35,5,13,0.91,0.91875,0.875,0.9671052631578947,0.896875
16-4,2,KNN,DeepONMF_W,2,141,35,5,19,0.88,0.88125,0.875,0.9657534246575342,0.878125
16-4,2,KNN,DeepONMF_W,3,150,33,7,10,0.915,0.9375,0.825,0.9554140127388535,0.88125
16-4,2,KNN,DeepONMF_W,4,142,36,4,18,0.89,0.8875,0.9,0.9726027397260274,0.89375
16-4,2,KNN,DeepONMF_W,5,152,33,7,8,0.925,0.95,0.825,0.9559748427672956,0.8875
16-4,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
16-4,2,SVM,DeepONMF_H2,2,157,40,0,3,0.985,0.98125,1.0,1.0,0.990625
16-4,2,SVM,DeepONMF_H2,3,155,38,2,5,0.965,0.96875,0.95,0.9872611464968153,0.959375
16-4,2,SVM,DeepONMF_H2,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
16-4,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
16-4,2,SVM,DeepONMF_W,1,148,39,1,12,0.935,0.925,0.975,0.9932885906040269,0.95
16-4,2,SVM,DeepONMF_W,2,147,38,2,13,0.925,0.91875,0.95,0.9865771812080537,0.934375
16-4,2,SVM,DeepONMF_W,3,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
16-4,2,SVM,DeepONMF_W,4,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
16-4,2,SVM,DeepONMF_W,5,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
16-4,2,UjaNet,DeepONMF_H2,1,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
16-4,2,UjaNet,DeepONMF_H2,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
16-4,2,UjaNet,DeepONMF_H2,3,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
16-4,2,UjaNet,DeepONMF_H2,4,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
16-4,2,UjaNet,DeepONMF_H2,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
16-4,2,UjaNet,DeepONMF_W,1,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
16-4,2,UjaNet,DeepONMF_W,2,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
16-4,2,UjaNet,DeepONMF_W,3,152,37,3,8,0.945,0.95,0.925,0.9806451612903225,0.9375
16-4,2,UjaNet,DeepONMF_W,4,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
16-4,2,UjaNet,DeepONMF_W,5,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
