distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
7-5-3,3,KNN,DeepONMF_H3,1,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
7-5-3,3,KNN,DeepONMF_H3,2,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
7-5-3,3,KNN,DeepONMF_H3,3,156,32,8,4,0.94,0.975,0.8,0.9512195121951219,0.8875
7-5-3,3,KNN,DeepONMF_H3,4,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
7-5-3,3,KNN,DeepONMF_H3,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
7-5-3,3,KNN,DeepONMF_W,1,147,34,6,13,0.905,0.91875,0.85,0.9607843137254902,0.8843749999999999
7-5-3,3,KNN,DeepONMF_W,2,148,35,5,12,0.915,0.925,0.875,0.9673202614379085,0.9
7-5-3,3,KNN,DeepONMF_W,3,151,34,6,9,0.925,0.94375,0.85,0.9617834394904459,0.896875
7-5-3,3,KNN,DeepONMF_W,4,144,29,11,16,0.865,0.9,0.725,0.9290322580645162,0.8125
7-5-3,3,KNN,DeepONMF_W,5,150,34,6,10,0.92,0.9375,0.85,0.9615384615384616,0.89375
7-5-3,3,SVM,DeepONMF_H3,1,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
7-5-3,3,SVM,DeepONMF_H3,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
7-5-3,3,SVM,DeepONMF_H3,3,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
7-5-3,3,SVM,DeepONMF_H3,4,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
7-5-3,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
7-5-3,3,SVM,DeepONMF_W,1,143,39,1,17,0.91,0.89375,0.975,0.9930555555555556,0.934375
7-5-3,3,SVM,DeepONMF_W,2,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
7-5-3,3,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
7-5-3,3,SVM,DeepONMF_W,4,142,38,2,18,0.9,0.8875,0.95,0.9861111111111112,0.91875
7-5-3,3,SVM,DeepONMF_W,5,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
7-5-3,3,UjaNet,DeepONMF_H3,1,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
7-5-3,3,UjaNet,DeepONMF_H3,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
7-5-3,3,UjaNet,DeepONMF_H3,3,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
7-5-3,3,UjaNet,DeepONMF_H3,4,151,38,2,9,0.945,0.94375,0.95,0.9869281045751634,0.9468749999999999
7-5-3,3,UjaNet,DeepONMF_H3,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
7-5-3,3,UjaNet,DeepONMF_W,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
7-5-3,3,UjaNet,DeepONMF_W,2,159,33,7,1,0.96,0.99375,0.825,0.9578313253012049,0.909375
7-5-3,3,UjaNet,DeepONMF_W,3,155,33,7,5,0.94,0.96875,0.825,0.9567901234567902,0.896875
7-5-3,3,UjaNet,DeepONMF_W,4,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
7-5-3,3,UjaNet,DeepONMF_W,5,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
