,N,AS,MR,MS,MVP
N,97.0,0.0,0.0,1.0,2.0
AS,0.0,92.0,6.0,0.0,2.0
MR,2.0,5.0,90.5,1.5,1.0
MS,0.0,0.5,1.5,94.0,4.0
MVP,3.0,2.5,2.5,2.0,90.0
