,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,1.0,2.0
AS,0.0,95.0,4.0,0.0,1.0
MR,3.0,6.0,88.0,2.0,1.0
MS,0.5,0.0,1.0,94.0,4.5
MVP,5.5,4.0,2.0,2.0,86.5
