indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,20-4,DeepONMF_H2,2,nndsvd,0.33465239639099936,4x212,0.028185800067149103,20,0.2585844412499764,0.2960282162429591,0.02334860002156347,4,0.27522052327009056,0.2936054914454298,0.003974999999627471
1,SNR_0db,N,New_N_002.wav,20-4,DeepONMF_H2,2,nndsvd,0.33277040566923194,4x212,0.028194299899041653,20,0.2557316188901684,0.3184303864947649,0.02403879992198199,4,0.2623560348302607,0.3032410486942226,0.0033814000198617578
2,SNR_0db,N,New_N_003.wav,20-4,DeepONMF_H2,2,nndsvd,0.33623269264810124,4x212,0.027077500009909272,20,0.2617797461424991,0.3099403454543803,0.02330369991250336,4,0.263772610551737,0.2972995718605975,0.0029718000441789627
3,SNR_0db,N,New_N_004.wav,20-4,DeepONMF_H2,2,nndsvd,0.3371482813795816,4x212,0.027254799962975085,20,0.2616051155423246,0.3126796682967741,0.02268050005659461,4,0.270979781982252,0.28039054638076716,0.0036715000169351697
4,SNR_0db,N,New_N_005.wav,20-4,DeepONMF_H2,2,nndsvd,0.33380473647314685,4x212,0.025491999927908182,20,0.25866010454320604,0.3067374939749075,0.021810899954289198,4,0.26450513643073453,0.30662166810953806,0.002850299933925271
5,SNR_0db,N,New_N_006.wav,20-4,DeepONMF_H2,2,nndsvd,0.3377180536314894,4x212,0.025432599941268563,20,0.2598775353162541,0.30973742422644984,0.02167589997407049,4,0.2734797576866071,0.27133378318213813,0.003015300026163459
6,SNR_0db,N,New_N_007.wav,20-4,DeepONMF_H2,2,nndsvd,0.3391144513733831,4x212,0.02439769997727126,20,0.25998747735276645,0.3097747473434475,0.02094850002322346,4,0.27489701181089354,0.2751021308515974,0.002790199941955507
7,SNR_0db,N,New_N_008.wav,20-4,DeepONMF_H2,2,nndsvd,0.3365054005648879,4x212,0.024176099919714034,20,0.25527644881134004,0.3051966394699609,0.019697100040502846,4,0.2771193441449162,0.27478679414795953,0.0037483000196516514
8,SNR_0db,N,New_N_009.wav,20-4,DeepONMF_H2,2,nndsvd,0.3394411436079224,4x212,0.025143599952571094,20,0.25761253703040826,0.3076569954800541,0.021776000037789345,4,0.2733736246503472,0.30920042862357594,0.0027117999270558357
9,SNR_0db,N,New_N_010.wav,20-4,DeepONMF_H2,2,nndsvd,0.3413852137861445,4x212,0.024934499990195036,20,0.2588133630587516,0.3079144027537128,0.021203599986620247,4,0.274033082756774,0.3250046889350673,0.003042800002731383
