distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-19-15-10,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.695,0.9237500000000001,0.7931642882862395,0.809375,200
20-19-15-10,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.68,0.9199999999999999,0.7527087683558272,0.8,200
20-19-15-10,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,135,735,65,65,0.8700000000000001,0.675,0.91875,0.7160036153244983,0.7968750000000001,200
20-19-15-10,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.7500553150553151,0.803125,200
20-19-15-10,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,132,732,68,68,0.8639999999999999,0.66,0.9149999999999998,0.7507310020782507,0.7875,200
20-19-15-10,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,121,721,79,79,0.842,0.605,0.9012499999999999,0.6163109756097561,0.7531249999999999,200
20-19-15-10,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,107,707,93,93,0.8139999999999998,0.535,0.88375,0.5549770777876368,0.7093750000000001,200
20-19-15-10,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,102,702,98,98,0.8039999999999999,0.51,0.8775000000000001,0.5261832611832612,0.6937499999999999,200
20-19-15-10,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,112,712,88,88,0.8240000000000001,0.5599999999999999,0.89,0.5699487319277423,0.725,200
20-19-15-10,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.62,0.905,0.6275349550325521,0.7625,200
20-19-15-10,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8663059163059164,0.90625,200
20-19-15-10,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.9499999999999998,0.875,0.96875,0.8784234370073335,0.921875,200
20-19-15-10,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.85606849835194,0.90625,200
20-19-15-10,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8322600163820862,0.890625,200
20-19-15-10,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8910963356973995,0.928125,200
20-19-15-10,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,145,745,55,55,0.89,0.7249999999999999,0.93125,0.7329954814906936,0.828125,200
20-19-15-10,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.6774589055134249,0.803125,200
20-19-15-10,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.6694787054606789,0.796875,200
20-19-15-10,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.695,0.9237500000000001,0.6895697402230504,0.8093750000000002,200
20-19-15-10,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.8840000000000001,0.71,0.9275,0.697075127168384,0.81875,200
20-19-15-10,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9375146198830409,0.959375,200
20-19-15-10,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.9156931025352077,0.946875,200
20-19-15-10,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.8899999999999999,0.9724999999999999,0.8902530952145842,0.9312499999999998,200
20-19-15-10,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9158487085316352,0.9468750000000001,200
20-19-15-10,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9506887763498802,0.96875,200
20-19-15-10,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.902377798464755,0.934375,200
20-19-15-10,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8775420128346291,0.921875,200
20-19-15-10,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8619345706726407,0.909375,200
20-19-15-10,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,180,780,20,20,0.9600000000000002,0.9,0.975,0.9025692137320045,0.9375,200
20-19-15-10,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,163,763,37,37,0.9260000000000002,0.8150000000000001,0.9537500000000001,0.8309971449613107,0.884375,200
