clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,149,11,4,0.925,0.9,0.93125,0.7659574468085106,0.915625,40
AS,33,150,10,7,0.915,0.825,0.9375,0.7674418604651163,0.88125,40
MR,31,153,7,9,0.92,0.775,0.95625,0.8157894736842105,0.8656250000000001,40
MS,31,140,20,9,0.855,0.775,0.875,0.6078431372549019,0.825,40
MVP,19,158,2,21,0.885,0.475,0.9875,0.9047619047619048,0.73125,40
PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7723587645949288,0.84375,200
