clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,157,3,3,0.97,0.925,0.98125,0.925,0.953125,40
AS,33,152,8,7,0.925,0.825,0.95,0.8048780487804879,0.8875,40
MR,30,156,4,10,0.93,0.75,0.975,0.8823529411764706,0.8625,40
MS,37,147,13,3,0.92,0.925,0.91875,0.74,0.921875,40
MVP,32,157,3,8,0.945,0.8,0.98125,0.9142857142857143,0.890625,40
PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8533033408485347,0.903125,200
