base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
original,NMF_W1,1,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.8350000000000002,0.95875,0.8438938254727729,0.896875,200
original,NMF_W1,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8712045357295679,0.91875,200
original,NMF_W1,3,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8533033408485347,0.903125,200
original,NMF_W1,4,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.82,0.9550000000000001,0.8215267419543496,0.8875,200
original,NMF_W1,5,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.887754927860191,0.925,200
