indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,16-8-4,3,0.29901500235455614,4x212,0.049717599991708994,16,0.0458206773554651,0.36645338885998924,8,0.21349377390399324,0.21544680859912294,4,0.46399416608603017,0.22073620998514884
1,16-8-4,3,0.31955820557327586,4x212,0.03689829999348149,16,0.047096700512151694,0.39258642979671493,8,0.3595018561749524,0.22172124619192507,4,0.5339874299677302,0.23110440898937126
2,16-8-4,3,0.2834049540597412,4x212,0.03903990000253543,16,0.050304785316583986,0.3890006849244597,8,0.2502809042838268,0.21300406826547322,4,0.5280231798863935,0.2350439213989615
3,16-8-4,3,0.2646027676659922,4x212,0.03570420001051389,16,0.04835497665874041,0.3731506946365491,8,0.28241129824354544,0.2488547702601294,4,0.4714809626351663,0.28259142377405816
4,16-8-4,3,0.23974141992508483,4x212,0.04461420001462102,16,0.04610841512120114,0.38027143645094846,8,0.28885352759168315,0.20840295691207972,4,0.4595407399250625,0.1442937208041167
5,16-8-4,3,0.26825236460375795,4x212,0.048929400014458224,16,0.04811424498637357,0.38638263547764223,8,0.33124446320346923,0.17410746286071604,4,0.5144689770394146,0.15484592612718806
6,16-8-4,3,0.28107584933993146,4x212,0.05042470002081245,16,0.04716153151963229,0.3757640589142946,8,0.2741107850316217,0.23444811596460896,4,0.4240616054410682,0.18131806805360615
7,16-8-4,3,0.3222835609795893,4x212,0.0502410999906715,16,0.05105466267836843,0.3652138888762891,8,0.3368536198559616,0.1889671821064351,4,0.5197827069117369,0.1807981640856646
8,16-8-4,3,0.32613195361987163,4x212,0.05132530000992119,16,0.042808592932012626,0.3577102802544771,8,0.2729612473990566,0.20581441487862479,4,0.457171692585367,0.17068826099820947
9,16-8-4,3,0.3610395309833639,4x212,0.04990179999731481,16,0.05339049986884114,0.3741503272164337,8,0.24475897925706186,0.17556031751567205,4,0.44075460357047924,0.1497452761356883
10,16-8-4,3,0.3005704133028573,4x212,0.05295650000334717,16,0.04695648953135544,0.36204629198908084,8,0.2773130715504316,0.18580426262572716,4,0.4808114879732852,0.21234710368089071
11,16-8-4,3,0.30756133973360267,4x212,0.049441899987868965,16,0.0560125442650606,0.35338948048759283,8,0.3270555769192827,0.18782546329793556,4,0.44861519457077664,0.1851595881534418
12,16-8-4,3,0.3492940110676568,4x212,0.04298249998828396,16,0.04786973095064888,0.3356009986990902,8,0.28486132438016765,0.17434086097783763,4,0.5244532330244136,0.14429937540232243
13,16-8-4,3,0.25962384858965254,4x212,0.038236600026721135,16,0.05228026243273748,0.4015521399919592,8,0.3155604079947196,0.20664976109694186,4,0.4761699299607319,0.18528592815124678
14,16-8-4,3,0.2836456605532096,4x212,0.041066600009799004,16,0.0565016860739132,0.38916295478619684,8,0.32098094918822834,0.23830309395502397,4,0.5034566190957643,0.23416606617569638
15,16-8-4,3,0.3032997967920125,4x212,0.036283800000092015,16,0.050111357009044774,0.38673284592202806,8,0.27571421044278077,0.21300509508276416,4,0.503690066050639,0.24868699059629296
16,16-8-4,3,0.32478894046248835,4x212,0.045556900004157797,16,0.0460343065656867,0.3545752040864133,8,0.3109293218493487,0.19815224260438907,4,0.4200110835795904,0.19604995577187348
17,16-8-4,3,0.24283980903814817,4x212,0.0372782000049483,16,0.04897722980938851,0.367464611170574,8,0.2804017853069532,0.2377184822292058,4,0.5019644600517544,0.21502845102023813
18,16-8-4,3,0.3208900166228254,4x212,0.03457219997653738,16,0.05435947970485835,0.3878393982514791,8,0.37171690876482344,0.23137889943275328,4,0.5419725214731509,0.25012586851817403
19,16-8-4,3,0.28783051827246436,4x212,0.03715879999799654,16,0.047939631064270224,0.3932223428513663,8,0.3554070769616714,0.23141370001769065,4,0.5126489251372105,0.26633099783329445
20,16-8-4,3,0.2911294307540096,4x212,0.03818559998762794,16,0.050458644484837424,0.3767355288717012,8,0.3050536127514348,0.17573318086469275,4,0.5343562314231193,0.17240438536407576
21,16-8-4,3,0.31713315320183394,4x212,0.047289000009186566,16,0.05198854721192804,0.338887628323912,8,0.3333705111735374,0.15926587494961916,4,0.5092808941718091,0.13371743427865923
22,16-8-4,3,0.31167173939051535,4x212,0.0467441999935545,16,0.04865738482840408,0.35008008990187106,8,0.3486968842882832,0.19645300821032427,4,0.5462860021015121,0.17481805633283887
23,16-8-4,3,0.25596048326876164,4x212,0.050784399994881824,16,0.05045155119436112,0.3816727208877149,8,0.2578780091874264,0.20206279531722907,4,0.49811171070071847,0.1490414464791143
24,16-8-4,3,0.26024968747385924,4x212,0.05344879999756813,16,0.05179629335329325,0.38340290652055603,8,0.31190323526759467,0.2130679538472635,4,0.5403574171159092,0.21849760489861494
25,16-8-4,3,0.2607737561532187,4x212,0.03295699998852797,16,0.05806386141551509,0.3904802071161106,8,0.3405753550274917,0.2670315442842224,4,0.5036521152158159,0.285665332573521
26,16-8-4,3,0.31308967225765355,4x212,0.044640599982813,16,0.04283529759719265,0.38645832956984566,8,0.33838246805802336,0.21738251778407255,4,0.49205527946130767,0.24829230245949266
27,16-8-4,3,0.29417360514813107,4x212,0.04750020001665689,16,0.052573742299015354,0.3687860637902018,8,0.3453803454257326,0.18108518794422235,4,0.5140655622505583,0.21618393646419798
28,16-8-4,3,0.298993417465069,4x212,0.05077060000621714,16,0.055799724312063134,0.3374371082296964,8,0.3243902997702311,0.2052604847620682,4,0.48269788773646066,0.21564402046666242
