,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,38,0,1,1
real_MR,0,5,34,0,1
real_MS,0,0,0,38,2
real_MVP,1,4,0,0,35
