,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,2,1
real_AS,0,39,0,1,0
real_MR,0,3,31,5,1
real_MS,2,4,0,34,0
real_MVP,6,3,1,2,28
