,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,38,0,1,1
real_MR,0,1,34,5,0
real_MS,1,4,0,34,1
real_MVP,6,0,1,3,30
