,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,32,1,4,3
real_MR,0,5,33,2,0
real_MS,5,9,0,25,1
real_MVP,11,4,2,4,19
