indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_5db,N,New_N_001.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.31488092647219496,2x212,0.014562000054866076,32,0.19990874255503321,0.2642835899661749,0.011858099955134094,8,0.10265214779288052,0.20853757402110049,0.001272300025448203,2,0.1139207518874765,0.12492841261102522,0.0004171000327914953
1,SNR_5db,N,New_N_002.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.31696509546235807,2x212,0.013222499983385205,32,0.2001995499104431,0.2636652130118629,0.010737399919889867,8,0.10393235346002118,0.2181798734792826,0.0012234000023454428,2,0.11435504751218285,0.12346611251138911,0.00043210003059357405
2,SNR_5db,AS,New_AS_001.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.4659250105107322,2x212,0.01330599992070347,32,0.2464747764748178,0.26107295960360255,0.011089099920354784,8,0.13097814436562666,0.2263674673290825,0.0010324999457225204,2,0.29134802481023353,0.35594591774998896,0.00038899993523955345
3,SNR_5db,AS,New_AS_002.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.45158967277881573,2x212,0.014641499961726367,32,0.2371553959173498,0.2589870473158186,0.011934799957089126,8,0.12472987030780507,0.2101478987911102,0.0014281000476330519,2,0.26935840110966486,0.32672449343218457,0.0004178000381216407
4,SNR_5db,MR,New_MR_001.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.3907662086760474,2x212,0.013658400042913854,32,0.2336711637436058,0.2663150593921327,0.010952899930998683,8,0.1211403933869293,0.23048982477463578,0.001489599933847785,2,0.20467919847514796,0.21360230887378856,0.0004672999493777752
5,SNR_5db,MR,New_MR_002.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.41335860298143023,2x212,0.013422999996691942,32,0.2507883752531947,0.26144537082720354,0.011069300002418458,8,0.12271474315257008,0.21230060917479804,0.0010947000700980425,2,0.2223715351767077,0.210349352269537,0.0005184999899938703
6,SNR_5db,MS,New_MS_001.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.353170990562983,2x212,0.014448800007812679,32,0.21647872391168452,0.26362039543297094,0.012129099923186004,8,0.11605315595713381,0.22283932447479213,0.001144499983638525,2,0.15642407470990174,0.1647050708128135,0.00041850004345178604
7,SNR_5db,MS,New_MS_002.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.3504879190010685,2x212,0.015008299960754812,32,0.21463205523555198,0.26181207074148144,0.010983700049109757,8,0.11561042957434434,0.22965014141412934,0.002168899984098971,2,0.1547416227536494,0.1686897249998987,0.0008944000583142042
8,SNR_5db,MVP,New_MVP_001.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.5173928572945632,2x212,0.014467200031504035,32,0.21917423438696637,0.2347519822991788,0.011272600037045777,8,0.1594061109564109,0.14656680487170606,0.0013809000374749303,2,0.35458857783350295,0.05433127909215004,0.000673400005325675
9,SNR_5db,MVP,New_MVP_002.wav,32-8-2,DeepONMF_H3,3,nndsvd,0.4930117083314552,2x212,0.015007699956186116,32,0.19870006327627762,0.23958622468989835,0.012383399996906519,8,0.10161930032258976,0.16579321102857664,0.0011396000627428293,2,0.36724189431559495,0.051887102105475064,0.00041470001451671124
