,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,37,2,1,0
real_MR,0,4,35,1,0
real_MS,0,6,2,32,0
real_MVP,2,3,6,2,27
